# Sample: EPI-2082_BCB_ITO_500nm_50K_1.40mW_1.15eV_
# Temperature: 50.1 K
# Power: 1.4200 mW
# Smoothing: Savitzky-Golay, window=37 pts, poly_order=3
# Columns: Energy(eV) | Raw_counts | DarkSub_norm | WL_corrected | Stitched | Stitched_smooth
Energy(eV)	Raw_counts	DarkSub_norm	WL_corrected	Stitched	Stitched_smooth
1.023105	1.119000e+03	1.600000e+01	1.017299e+01	1.017299e+01	9.351712e+00
1.023357	1.155000e+03	3.933333e+01	6.606816e+00	6.606816e+00	8.875086e+00
1.023608	1.188000e+03	2.533333e+01	1.067892e+01	1.067892e+01	8.493974e+00
1.023860	1.114000e+03	3.333333e+01	5.803389e+00	5.803389e+00	8.464246e+00
1.024112	1.188000e+03	4.600000e+01	1.673180e+01	1.673180e+01	7.927595e+00
1.024364	1.136000e+03	3.466667e+01	6.655277e+00	6.655277e+00	8.366380e+00
1.024616	1.162000e+03	6.066667e+01	3.500083e+01	3.500083e+01	7.648423e+00
1.024868	1.126000e+03	1.466667e+01	2.301693e+00	2.301693e+00	8.161048e+00
1.025120	1.144000e+03	4.600000e+01	2.268196e+01	2.268196e+01	7.132652e+00
1.025373	1.081000e+03	-1.133333e+01	-2.008006e+00	-2.008006e+00	8.121560e+00
1.025625	1.127000e+03	2.933333e+01	1.091144e+01	1.091144e+01	7.565969e+00
1.025878	1.133000e+03	-6.666667e-01	-1.010441e-01	-1.010441e-01	8.442580e+00
1.026131	1.120000e+03	2.133333e+01	8.744892e+00	8.744892e+00	8.219909e+00
1.026384	1.120000e+03	1.133333e+01	1.897496e+00	1.897496e+00	8.417339e+00
1.026637	1.098000e+03	1.333333e+01	5.317763e+00	5.317763e+00	8.241643e+00
1.026890	1.133000e+03	2.733333e+01	3.938733e+00	3.938733e+00	7.728741e+00
1.027144	1.180000e+03	4.666667e+00	1.500409e+00	1.500409e+00	7.515234e+00
1.027397	1.090000e+03	1.933333e+01	3.079398e+00	3.079398e+00	7.047993e+00
1.027651	1.178000e+03	1.600000e+01	4.522334e+00	4.522334e+00	6.584936e+00
1.027904	1.123000e+03	3.466667e+01	4.199956e+00	4.199956e+00	6.276529e+00
1.028158	1.164000e+03	3.066667e+01	1.254257e+01	1.254257e+01	5.634754e+00
1.028412	1.132000e+03	3.200000e+01	4.183823e+00	4.183823e+00	5.313628e+00
1.028666	1.132000e+03	3.400000e+01	1.270268e+01	1.270268e+01	4.588269e+00
1.028921	1.121000e+03	2.200000e+01	2.472680e+00	2.472680e+00	4.543244e+00
1.029175	1.115000e+03	4.533333e+01	1.456220e+01	1.456220e+01	4.072914e+00
1.029429	1.120000e+03	6.000000e+00	7.275808e-01	7.275808e-01	4.966591e+00
1.029684	1.076000e+03	5.133333e+01	1.547363e+01	1.547363e+01	4.658412e+00
1.029939	1.090000e+03	7.333333e+00	7.938179e-01	7.938179e-01	5.235570e+00
1.030193	1.130000e+03	3.933333e+01	8.905415e+00	8.905415e+00	4.854737e+00
1.030448	1.123000e+03	5.333333e+00	6.303043e-01	6.303043e-01	5.018425e+00
1.030704	1.083000e+03	1.866667e+01	3.940830e+00	3.940830e+00	4.583502e+00
1.030959	1.141000e+03	2.533333e+01	2.428436e+00	2.428436e+00	4.639193e+00
1.031214	1.175000e+03	0.000000e+00	0.000000e+00	0.000000e+00	4.311445e+00
1.031470	1.162000e+03	2.133333e+01	2.280813e+00	2.280813e+00	4.142853e+00
1.031725	1.068000e+03	7.333333e+00	1.656000e+00	1.656000e+00	3.893227e+00
1.031981	1.114000e+03	2.133333e+01	1.995831e+00	1.995831e+00	3.579752e+00
1.032237	1.154000e+03	5.333333e+00	1.228113e+00	1.228113e+00	3.178754e+00
1.032493	1.177000e+03	1.600000e+01	1.583596e+00	1.583596e+00	2.900037e+00
1.032749	1.167000e+03	3.266667e+01	6.020403e+00	6.020403e+00	2.489104e+00
1.033005	1.177000e+03	2.800000e+01	2.246056e+00	2.246056e+00	2.585782e+00
1.033262	1.185000e+03	4.066667e+01	7.486309e+00	7.486309e+00	2.290378e+00
1.033518	1.074000e+03	2.933333e+01	2.842573e+00	2.842573e+00	2.471569e+00
1.033775	1.179000e+03	2.533333e+01	4.133527e+00	4.133527e+00	2.186494e+00
1.034031	1.092000e+03	3.000000e+01	2.476600e+00	2.476600e+00	2.489346e+00
1.034288	1.193000e+03	1.533333e+01	2.238365e+00	2.238365e+00	2.300906e+00
1.034545	1.144000e+03	2.800000e+01	2.287957e+00	2.287957e+00	2.736472e+00
1.034802	1.117000e+03	1.400000e+01	2.104072e+00	2.104072e+00	2.660526e+00
1.035060	1.132000e+03	1.266667e+01	9.080695e-01	9.080695e-01	2.832715e+00
1.035317	1.146000e+03	3.133333e+01	4.496235e+00	4.496235e+00	2.735399e+00
1.035575	1.113000e+03	1.133333e+01	9.129943e-01	9.129943e-01	2.788139e+00
1.035832	1.166000e+03	2.600000e+01	3.255441e+00	3.255441e+00	2.792833e+00
1.036090	1.204000e+03	3.400000e+01	2.282261e+00	2.282261e+00	2.647992e+00
1.036348	1.102000e+03	1.933333e+01	2.625393e+00	2.625393e+00	2.504192e+00
1.036606	1.200000e+03	1.133333e+01	7.936228e-01	7.936228e-01	2.447155e+00
1.036864	1.143000e+03	2.866667e+01	3.582297e+00	3.582297e+00	2.317814e+00
1.037122	1.189000e+03	2.600000e+01	1.605962e+00	1.605962e+00	2.232980e+00
1.037381	1.157000e+03	3.800000e+01	4.399372e+00	4.399372e+00	2.010917e+00
1.037639	1.095000e+03	1.733333e+01	1.213502e+00	1.213502e+00	2.112653e+00
1.037898	1.101000e+03	2.933333e+01	3.383249e+00	3.383249e+00	2.006522e+00
1.038157	1.105000e+03	2.066667e+01	1.188891e+00	1.188891e+00	2.220441e+00
1.038416	1.213000e+03	3.200000e+01	3.253629e+00	3.253629e+00	2.192100e+00
1.038675	1.178000e+03	3.733333e+01	2.198181e+00	2.198181e+00	2.264586e+00
1.038934	1.178000e+03	1.466667e+01	1.332271e+00	1.332271e+00	2.303250e+00
1.039193	1.089000e+03	3.400000e+01	1.796113e+00	1.796113e+00	2.297437e+00
1.039453	1.097000e+03	8.000000e+00	7.724185e-01	7.724185e-01	2.332698e+00
1.039712	1.216000e+03	5.600000e+01	3.250745e+00	3.250745e+00	2.272186e+00
1.039972	1.174000e+03	2.533333e+01	2.281164e+00	2.281164e+00	2.183995e+00
1.040232	1.130000e+03	3.466667e+01	1.726275e+00	1.726275e+00	2.198431e+00
1.040492	1.042000e+03	1.600000e+01	1.347995e+00	1.347995e+00	2.076396e+00
1.040752	1.204000e+03	3.866667e+01	2.070719e+00	2.070719e+00	2.095201e+00
1.041012	1.116000e+03	4.933333e+01	4.141344e+00	4.141344e+00	2.033346e+00
1.041273	1.211000e+03	2.800000e+01	1.299202e+00	1.299202e+00	2.055590e+00
1.041533	1.190000e+03	4.333333e+01	3.150298e+00	3.150298e+00	1.916370e+00
1.041794	1.131000e+03	1.733333e+01	9.062349e-01	9.062349e-01	1.982761e+00
1.042054	1.161000e+03	5.866667e+01	4.345643e+00	4.345643e+00	1.908659e+00
1.042315	1.125000e+03	2.733333e+01	1.224474e+00	1.224474e+00	2.044868e+00
1.042576	1.178000e+03	3.933333e+01	2.871833e+00	2.871833e+00	1.969111e+00
1.042837	1.143000e+03	1.600000e+01	7.277875e-01	7.277875e-01	2.073899e+00
1.043099	1.229000e+03	3.933333e+01	2.612967e+00	2.612967e+00	2.025505e+00
1.043360	1.141000e+03	4.266667e+01	1.716883e+00	1.716883e+00	2.091063e+00
1.043622	1.167000e+03	1.400000e+01	9.294825e-01	9.294825e-01	2.125026e+00
1.043883	1.088000e+03	3.600000e+01	1.569399e+00	1.569399e+00	2.080411e+00
1.044145	1.193000e+03	4.666667e+00	3.021511e-01	3.021511e-01	2.095507e+00
1.044407	1.225000e+03	6.000000e+01	2.255582e+00	2.255582e+00	1.984812e+00
1.044669	1.133000e+03	2.400000e+01	1.503208e+00	1.503208e+00	2.019187e+00
1.044931	1.150000e+03	6.800000e+01	2.719793e+00	2.719793e+00	1.953880e+00
1.045194	1.183000e+03	4.666667e+01	2.824067e+00	2.824067e+00	1.877118e+00
1.045456	1.132000e+03	4.600000e+01	1.736390e+00	1.736390e+00	1.790057e+00
1.045719	1.170000e+03	5.266667e+01	2.984967e+00	2.984967e+00	1.680135e+00
1.045981	1.184000e+03	3.666667e+01	1.371267e+00	1.371267e+00	1.740404e+00
1.046244	1.113000e+03	6.066667e+01	3.480424e+00	3.480424e+00	1.652979e+00
1.046507	1.140000e+03	3.866667e+01	1.301661e+00	1.301661e+00	1.736793e+00
1.046770	1.207000e+03	5.533333e+01	2.897020e+00	2.897020e+00	1.641177e+00
1.047034	1.116000e+03	1.866667e+01	6.793133e-01	6.793133e-01	1.785791e+00
1.047297	1.169000e+03	5.533333e+01	2.812669e+00	2.812669e+00	1.729092e+00
1.047560	1.155000e+03	1.600000e+01	5.069851e-01	5.069851e-01	1.816275e+00
1.047824	1.130000e+03	3.733333e+01	1.928871e+00	1.928871e+00	1.787345e+00
1.048088	1.195000e+03	3.400000e+01	1.123161e+00	1.123161e+00	1.853651e+00
1.048352	1.164000e+03	1.600000e+01	7.725323e-01	7.725323e-01	1.873578e+00
1.048616	1.121000e+03	5.200000e+01	1.586480e+00	1.586480e+00	1.825351e+00
1.048880	1.141000e+03	4.666667e+00	2.104344e-01	2.104344e-01	1.810191e+00
1.049144	1.193000e+03	5.800000e+01	1.875969e+00	1.875969e+00	1.706067e+00
1.049409	1.170000e+03	1.466667e+01	6.496681e-01	6.496681e-01	1.700442e+00
1.049673	1.177000e+03	7.933333e+01	2.261430e+00	2.261430e+00	1.622540e+00
1.049938	1.145000e+03	4.866667e+01	2.120551e+00	2.120551e+00	1.610319e+00
1.050203	1.121000e+03	6.333333e+01	1.955490e+00	1.955490e+00	1.593809e+00
1.050468	1.163000e+03	8.066667e+01	3.410065e+00	3.410065e+00	1.538017e+00
1.050733	1.246000e+03	6.733333e+01	1.823866e+00	1.823866e+00	1.574474e+00
1.050998	1.234000e+03	7.466667e+01	2.981246e+00	2.981246e+00	1.521521e+00
1.051264	1.170000e+03	2.533333e+01	7.150828e-01	7.150828e-01	1.602347e+00
1.051529	1.132000e+03	7.333333e+01	2.914205e+00	2.914205e+00	1.564767e+00
1.051795	1.229000e+03	2.466667e+01	6.422835e-01	6.422835e-01	1.646572e+00
1.052061	1.113000e+03	6.733333e+01	2.688275e+00	2.688275e+00	1.577610e+00
1.052326	1.135000e+03	3.133333e+01	8.595611e-01	8.595611e-01	1.675750e+00
1.052593	1.106000e+03	3.666667e+01	1.394371e+00	1.394371e+00	1.646372e+00
1.052859	1.212000e+03	2.933333e+01	7.196511e-01	7.196511e-01	1.698999e+00
1.053125	1.190000e+03	2.333333e+01	8.140150e-01	8.140150e-01	1.704155e+00
1.053391	1.201000e+03	5.666667e+01	1.432850e+00	1.432850e+00	1.665045e+00
1.053658	1.133000e+03	2.866667e+01	9.979426e-01	9.979426e-01	1.666797e+00
1.053925	1.311000e+03	7.000000e+01	1.588975e+00	1.588975e+00	1.562682e+00
1.054192	1.143000e+03	2.533333e+01	8.661455e-01	8.661455e-01	1.567436e+00
1.054459	1.281000e+03	7.733333e+01	1.834128e+00	1.834128e+00	1.477679e+00
1.054726	1.146000e+03	4.666667e+01	1.541289e+00	1.541289e+00	1.458771e+00
1.054993	1.170000e+03	9.200000e+01	2.077124e+00	2.077124e+00	1.452247e+00
1.055260	1.238000e+03	7.200000e+01	2.252059e+00	2.252059e+00	1.440625e+00
1.055528	1.135000e+03	6.266667e+01	1.475610e+00	1.475610e+00	1.504102e+00
1.055796	1.292000e+03	7.600000e+01	2.258995e+00	2.258995e+00	1.480475e+00
1.056063	1.183000e+03	6.400000e+01	1.334738e+00	1.334738e+00	1.569213e+00
1.056331	1.209000e+03	7.733333e+01	2.329164e+00	2.329164e+00	1.527170e+00
1.056599	1.178000e+03	5.333333e+01	1.157582e+00	1.157582e+00	1.638493e+00
1.056868	1.223000e+03	9.266667e+01	2.792111e+00	2.792111e+00	1.618927e+00
1.057136	1.111000e+03	4.600000e+01	9.198425e-01	9.198425e-01	1.717366e+00
1.057405	1.212000e+03	5.866667e+01	1.677346e+00	1.677346e+00	1.715134e+00
1.057673	1.144000e+03	4.266667e+01	8.921193e-01	8.921193e-01	1.743602e+00
1.057942	1.116000e+03	3.733333e+01	1.065476e+00	1.065476e+00	1.735548e+00
1.058211	1.228000e+03	8.266667e+01	1.549068e+00	1.549068e+00	1.714920e+00
1.058480	1.183000e+03	4.266667e+01	1.179001e+00	1.179001e+00	1.727836e+00
1.058749	1.230000e+03	1.140000e+02	2.234442e+00	2.234442e+00	1.692094e+00
1.059018	1.178000e+03	4.066667e+01	1.067702e+00	1.067702e+00	1.668423e+00
1.059288	1.185000e+03	1.140000e+02	2.033130e+00	2.033130e+00	1.619770e+00
1.059557	1.284000e+03	7.533333e+01	1.935964e+00	1.935964e+00	1.610532e+00
1.059827	1.160000e+03	8.933333e+01	1.671802e+00	1.671802e+00	1.588793e+00
1.060097	1.254000e+03	7.000000e+01	1.752203e+00	1.752203e+00	1.585084e+00
1.060367	1.210000e+03	9.933333e+01	1.663789e+00	1.663789e+00	1.600804e+00
1.060637	1.181000e+03	1.053333e+02	2.632691e+00	2.632691e+00	1.583129e+00
1.060907	1.204000e+03	7.733333e+01	1.348919e+00	1.348919e+00	1.612376e+00
1.061178	1.245000e+03	1.026667e+02	2.444806e+00	2.444806e+00	1.587447e+00
1.061448	1.180000e+03	6.000000e+01	9.617642e-01	9.617642e-01	1.624817e+00
1.061719	1.262000e+03	8.466667e+01	1.915709e+00	1.915709e+00	1.599779e+00
1.061990	1.143000e+03	6.333333e+01	1.056720e+00	1.056720e+00	1.669235e+00
1.062261	1.256000e+03	7.533333e+01	1.701961e+00	1.701961e+00	1.654714e+00
1.062532	1.204000e+03	8.800000e+01	1.346485e+00	1.346485e+00	1.684492e+00
1.062803	1.151000e+03	6.066667e+01	1.363951e+00	1.363951e+00	1.669116e+00
1.063074	1.249000e+03	9.533333e+01	1.496862e+00	1.496862e+00	1.653727e+00
1.063346	1.200000e+03	4.866667e+01	1.071625e+00	1.071625e+00	1.643896e+00
1.063618	1.296000e+03	1.153333e+02	1.657088e+00	1.657088e+00	1.630292e+00
1.063889	1.215000e+03	9.066667e+01	1.905000e+00	1.905000e+00	1.656476e+00
1.064161	1.288000e+03	1.160000e+02	1.734409e+00	1.734409e+00	1.640100e+00
1.064433	1.226000e+03	8.000000e+01	1.665919e+00	1.665919e+00	1.664806e+00
1.064706	1.293000e+03	1.226667e+02	1.696010e+00	1.696010e+00	1.679619e+00
1.064978	1.321000e+03	9.466667e+01	1.864293e+00	1.864293e+00	1.687403e+00
1.065250	1.317000e+03	1.226667e+02	1.742360e+00	1.742360e+00	1.705219e+00
1.065523	1.268000e+03	9.866667e+01	1.892917e+00	1.892917e+00	1.713643e+00
1.065796	1.253000e+03	1.220000e+02	1.614187e+00	1.614187e+00	1.770284e+00
1.066069	1.248000e+03	1.120000e+02	2.125051e+00	2.125051e+00	1.771004e+00
1.066342	1.262000e+03	1.253333e+02	1.713848e+00	1.713848e+00	1.820733e+00
1.066615	1.226000e+03	1.180000e+02	2.183258e+00	2.183258e+00	1.800021e+00
1.066888	1.279000e+03	1.326667e+02	1.656361e+00	1.656361e+00	1.822569e+00
1.067162	1.253000e+03	1.086667e+02	1.945466e+00	1.945466e+00	1.809468e+00
1.067435	1.386000e+03	1.206667e+02	1.543034e+00	1.543034e+00	1.821978e+00
1.067709	1.299000e+03	1.020000e+02	1.761846e+00	1.761846e+00	1.818451e+00
1.067983	1.267000e+03	1.486667e+02	1.769390e+00	1.769390e+00	1.814371e+00
1.068257	1.241000e+03	1.200000e+02	2.070379e+00	2.070379e+00	1.799804e+00
1.068531	1.333000e+03	1.413333e+02	1.751495e+00	1.751495e+00	1.785840e+00
1.068805	1.252000e+03	1.100000e+02	1.844981e+00	1.844981e+00	1.778450e+00
1.069080	1.370000e+03	1.560000e+02	1.719081e+00	1.719081e+00	1.787933e+00
1.069355	1.310000e+03	1.006667e+02	1.608902e+00	1.608902e+00	1.776871e+00
1.069629	1.335000e+03	1.566667e+02	1.821041e+00	1.821041e+00	1.780191e+00
1.069904	1.209000e+03	1.126667e+02	1.770908e+00	1.770908e+00	1.774435e+00
1.070179	1.231000e+03	1.493333e+02	1.590367e+00	1.590367e+00	1.783080e+00
1.070454	1.335000e+03	1.133333e+02	1.709706e+00	1.709706e+00	1.782643e+00
1.070730	1.322000e+03	1.440000e+02	1.593932e+00	1.593932e+00	1.782549e+00
1.071005	1.324000e+03	1.213333e+02	1.754302e+00	1.754302e+00	1.773969e+00
1.071281	1.304000e+03	1.713333e+02	1.709190e+00	1.709190e+00	1.784193e+00
1.071556	1.226000e+03	1.393333e+02	2.002118e+00	2.002118e+00	1.780308e+00
1.071832	1.380000e+03	1.806667e+02	1.885163e+00	1.885163e+00	1.802479e+00
1.072108	1.200000e+03	1.360000e+02	1.884990e+00	1.884990e+00	1.798012e+00
1.072384	1.435000e+03	1.933333e+02	1.842442e+00	1.842442e+00	1.813452e+00
1.072661	1.350000e+03	1.413333e+02	1.851401e+00	1.851401e+00	1.801330e+00
1.072937	1.405000e+03	1.800000e+02	1.794939e+00	1.794939e+00	1.814727e+00
1.073214	1.347000e+03	1.686667e+02	2.151563e+00	2.151563e+00	1.807329e+00
1.073490	1.404000e+03	1.740000e+02	1.603847e+00	1.603847e+00	1.838297e+00
1.073767	1.416000e+03	1.520000e+02	1.900740e+00	1.900740e+00	1.837110e+00
1.074044	1.322000e+03	1.813333e+02	1.733963e+00	1.733963e+00	1.857360e+00
1.074321	1.372000e+03	1.720000e+02	2.105357e+00	2.105357e+00	1.863592e+00
1.074599	1.342000e+03	1.906667e+02	1.678565e+00	1.678565e+00	1.870274e+00
1.074876	1.332000e+03	1.580000e+02	1.890536e+00	1.890536e+00	1.885053e+00
1.075154	1.387000e+03	1.880000e+02	1.691408e+00	1.691408e+00	1.895202e+00
1.075431	1.300000e+03	1.526667e+02	1.769565e+00	1.769565e+00	1.899865e+00
1.075709	1.386000e+03	2.340000e+02	1.924185e+00	1.924185e+00	1.899474e+00
1.075987	1.342000e+03	1.660000e+02	1.860210e+00	1.860210e+00	1.900349e+00
1.076265	1.444000e+03	2.280000e+02	1.948541e+00	1.948541e+00	1.895603e+00
1.076544	1.409000e+03	1.780000e+02	1.948560e+00	1.948560e+00	1.889123e+00
1.076822	1.442000e+03	2.306667e+02	1.834813e+00	1.834813e+00	1.895874e+00
1.077101	1.334000e+03	1.880000e+02	2.022351e+00	2.022351e+00	1.898860e+00
1.077379	1.362000e+03	2.246667e+02	1.850968e+00	1.850968e+00	1.905316e+00
1.077658	1.446000e+03	2.040000e+02	2.154363e+00	2.154363e+00	1.901564e+00
1.077937	1.562000e+03	2.280000e+02	1.729138e+00	1.729138e+00	1.915228e+00
1.078216	1.356000e+03	2.213333e+02	2.273822e+00	2.273822e+00	1.913352e+00
1.078496	1.512000e+03	2.173333e+02	1.692463e+00	1.692463e+00	1.942818e+00
1.078775	1.474000e+03	2.200000e+02	2.213013e+00	2.213013e+00	1.936097e+00
1.079055	1.486000e+03	2.480000e+02	1.812756e+00	1.812756e+00	1.957958e+00
1.079335	1.419000e+03	2.080000e+02	2.033231e+00	2.033231e+00	1.962088e+00
1.079614	1.396000e+03	2.506667e+02	1.889059e+00	1.889059e+00	1.986817e+00
1.079894	1.406000e+03	1.960000e+02	1.867289e+00	1.867289e+00	1.989760e+00
1.080175	1.503000e+03	2.780000e+02	1.920211e+00	1.920211e+00	1.997735e+00
1.080455	1.436000e+03	1.973333e+02	1.824749e+00	1.824749e+00	2.004215e+00
1.080735	1.553000e+03	2.846667e+02	2.020453e+00	2.020453e+00	2.003679e+00
1.081016	1.411000e+03	2.033333e+02	1.821813e+00	1.821813e+00	2.013780e+00
1.081297	1.552000e+03	3.146667e+02	2.078469e+00	2.078469e+00	2.014709e+00
1.081578	1.464000e+03	2.373333e+02	2.079975e+00	2.079975e+00	2.024127e+00
1.081859	1.582000e+03	3.020000e+02	2.081431e+00	2.081431e+00	2.032572e+00
1.082140	1.390000e+03	2.460000e+02	2.116661e+00	2.116661e+00	2.030426e+00
1.082421	1.590000e+03	3.246667e+02	2.070950e+00	2.070950e+00	2.043003e+00
1.082703	1.501000e+03	2.793333e+02	2.339336e+00	2.339336e+00	2.039282e+00
1.082984	1.499000e+03	2.946667e+02	1.955456e+00	1.955456e+00	2.065359e+00
1.083266	1.489000e+03	2.826667e+02	2.300006e+00	2.300006e+00	2.054205e+00
1.083548	1.560000e+03	3.160000e+02	1.940655e+00	1.940655e+00	2.088111e+00
1.083830	1.511000e+03	2.873333e+02	2.309160e+00	2.309160e+00	2.082711e+00
1.084112	1.630000e+03	2.986667e+02	1.884733e+00	1.884733e+00	2.113898e+00
1.084395	1.558000e+03	2.720000e+02	2.123454e+00	2.123454e+00	2.121889e+00
1.084677	1.674000e+03	3.373333e+02	1.999015e+00	1.999015e+00	2.141689e+00
1.084960	1.607000e+03	2.753333e+02	2.106021e+00	2.106021e+00	2.153296e+00
1.085243	1.605000e+03	3.553333e+02	2.184966e+00	2.184966e+00	2.163931e+00
1.085526	1.640000e+03	2.653333e+02	1.995182e+00	1.995182e+00	2.176646e+00
1.085809	1.675000e+03	3.840000e+02	2.199101e+00	2.199101e+00	2.174577e+00
1.086092	1.612000e+03	2.826667e+02	2.084256e+00	2.084256e+00	2.188088e+00
1.086375	1.598000e+03	3.820000e+02	2.253030e+00	2.253030e+00	2.183982e+00
1.086659	1.573000e+03	2.966667e+02	2.147699e+00	2.147699e+00	2.193683e+00
1.086943	1.684000e+03	4.000000e+02	2.185681e+00	2.185681e+00	2.202193e+00
