# Sample: EPI-2082_BCB_ITO_500nm_50K_11.8mW_1.15eV_
# Temperature: 50.1 K
# Power: 12.1000 mW
# Smoothing: Savitzky-Golay, window=37 pts, poly_order=3
# Columns: Energy(eV) | Raw_counts | DarkSub_norm | WL_corrected | Stitched | Stitched_smooth
Energy(eV)	Raw_counts	DarkSub_norm	WL_corrected	Stitched	Stitched_smooth
1.019098	1.095000e+03	5.000000e+01	4.063960e+01	4.063960e+01	-6.745954e+01
1.019348	1.164000e+03	-4.533333e+02	-1.078095e+02	-1.078095e+02	-5.805858e+01
1.019597	1.140000e+03	1.000000e+02	5.611187e+01	5.611187e+01	-6.488668e+01
1.019847	1.073000e+03	-4.050000e+02	-8.407294e+01	-8.407294e+01	-5.655684e+01
1.020097	1.134000e+03	4.833333e+01	1.788789e+01	1.788789e+01	-6.471226e+01
1.020347	1.059000e+03	-7.500000e+02	-2.638395e+02	-2.638395e+02	-5.796594e+01
1.020597	1.088000e+03	4.333333e+01	2.282130e+01	2.282130e+01	-6.286564e+01
1.020847	1.140000e+03	-4.350000e+02	-8.710495e+01	-8.710495e+01	-5.659506e+01
1.021098	1.134000e+03	2.666667e+01	1.403069e+01	1.403069e+01	-5.777433e+01
1.021348	1.063000e+03	-6.133333e+02	-1.495763e+02	-1.495763e+02	-4.992639e+01
1.021599	1.048000e+03	2.666667e+01	1.642839e+01	1.642839e+01	-5.100415e+01
1.021850	1.085000e+03	-6.866667e+02	-1.586765e+02	-1.586765e+02	-4.327175e+01
1.022100	1.104000e+03	2.333333e+01	2.377669e+01	2.377669e+01	-5.017341e+01
1.022351	1.077000e+03	-5.350000e+02	-1.046506e+02	-1.046506e+02	-4.364351e+01
1.022602	1.085000e+03	2.833333e+01	1.842248e+01	1.842248e+01	-4.886307e+01
1.022854	1.137000e+03	-4.066667e+02	-6.453179e+01	-6.453179e+01	-4.249723e+01
1.023105	1.109000e+03	5.500000e+01	3.496967e+01	3.496967e+01	-4.713519e+01
1.023357	1.127000e+03	-4.683333e+02	-7.866590e+01	-7.866590e+01	-4.136123e+01
1.023608	1.164000e+03	4.000000e+01	1.686145e+01	1.686145e+01	-4.797582e+01
1.023860	1.072000e+03	-6.400000e+02	-1.114251e+02	-1.114251e+02	-4.208797e+01
1.024112	1.159000e+03	4.166667e+01	1.515562e+01	1.515562e+01	-4.511479e+01
1.024364	1.074000e+03	-6.100000e+02	-1.171073e+02	-1.171073e+02	-3.800128e+01
1.024616	1.087000e+03	1.166667e+01	6.730929e+00	6.730929e+00	-3.873863e+01
1.024868	1.102000e+03	-4.766667e+02	-7.480502e+01	-7.480502e+01	-3.225280e+01
1.025120	1.093000e+03	3.333333e+01	1.643620e+01	1.643620e+01	-4.041875e+01
1.025373	1.082000e+03	-5.550000e+02	-9.833322e+01	-9.833322e+01	-3.497975e+01
1.025625	1.087000e+03	-3.333333e+00	-1.239936e+00	-1.239936e+00	-3.652713e+01
1.025878	1.124000e+03	-5.433333e+02	-8.235097e+01	-8.235097e+01	-3.149113e+01
1.026131	1.078000e+03	4.500000e+01	1.844626e+01	1.844626e+01	-3.594912e+01
1.026384	1.112000e+03	-5.200000e+02	-8.706157e+01	-8.706157e+01	-3.207683e+01
1.026637	1.071000e+03	5.333333e+01	2.127105e+01	2.127105e+01	-3.757090e+01
1.026890	1.121000e+03	-5.850000e+02	-8.429850e+01	-8.429850e+01	-3.313412e+01
1.027144	1.146000e+03	3.500000e+01	1.125307e+01	1.125307e+01	-3.663946e+01
1.027397	1.061000e+03	-6.533333e+02	-1.040624e+02	-1.040624e+02	-3.253596e+01
1.027651	1.165000e+03	6.333333e+01	1.790090e+01	1.790090e+01	-3.443871e+01
1.027904	1.088000e+03	-5.383333e+02	-6.522046e+01	-6.522046e+01	-2.936520e+01
1.028158	1.127000e+03	4.333333e+01	1.772320e+01	1.772320e+01	-3.131439e+01
1.028412	1.093000e+03	-4.616667e+02	-6.036036e+01	-6.036036e+01	-2.714211e+01
1.028666	1.097000e+03	5.000000e+01	1.868041e+01	1.868041e+01	-2.984762e+01
1.028921	1.112000e+03	-4.950000e+02	-5.563530e+01	-5.563530e+01	-2.462173e+01
1.029175	1.060000e+03	3.166667e+01	1.017213e+01	1.017213e+01	-2.782264e+01
1.029429	1.120000e+03	-4.766667e+02	-5.780225e+01	-5.780225e+01	-2.400060e+01
1.029684	1.021000e+03	6.666667e+00	2.009562e+00	2.009562e+00	-2.595104e+01
1.029939	1.062000e+03	-6.100000e+02	-6.603122e+01	-6.603122e+01	-2.259614e+01
1.030193	1.086000e+03	-8.333333e+00	-1.886740e+00	-1.886740e+00	-2.524170e+01
1.030448	1.130000e+03	-5.133333e+02	-6.066679e+01	-6.066679e+01	-2.292954e+01
1.030704	1.056000e+03	1.333333e+01	2.814879e+00	2.814879e+00	-2.547862e+01
1.030959	1.143000e+03	-4.133333e+02	-3.962184e+01	-3.962184e+01	-2.153695e+01
1.031214	1.166000e+03	5.500000e+01	1.084554e+01	1.084554e+01	-2.416531e+01
1.031470	1.133000e+03	-5.383333e+02	-5.755489e+01	-5.755489e+01	-2.091353e+01
1.031725	1.039000e+03	4.000000e+01	9.032725e+00	9.032725e+00	-2.343400e+01
1.031981	1.099000e+03	-5.966667e+02	-5.582089e+01	-5.582089e+01	-2.058925e+01
1.032237	1.133000e+03	6.000000e+01	1.381627e+01	1.381627e+01	-2.415645e+01
1.032493	1.168000e+03	-5.066667e+02	-5.014720e+01	-5.014720e+01	-2.115211e+01
1.032749	1.138000e+03	8.166667e+01	1.505101e+01	1.505101e+01	-2.329756e+01
1.033005	1.147000e+03	-4.250000e+02	-3.409191e+01	-3.409191e+01	-1.952125e+01
1.033262	1.142000e+03	3.500000e+01	6.443135e+00	6.443135e+00	-2.142479e+01
1.033518	1.053000e+03	-6.933333e+02	-6.718808e+01	-6.718808e+01	-1.809577e+01
1.033775	1.133000e+03	3.333333e+00	5.438852e-01	5.438852e-01	-1.950313e+01
1.034031	1.047000e+03	-6.683333e+02	-5.517313e+01	-5.517313e+01	-1.699843e+01
1.034288	1.159000e+03	2.833333e+01	4.136108e+00	4.136108e+00	-1.830845e+01
1.034545	1.123000e+03	-3.883333e+02	-3.173179e+01	-3.173179e+01	-1.587788e+01
1.034802	1.088000e+03	1.666667e+00	2.504848e-01	2.504848e-01	-1.740045e+01
1.035060	1.129000e+03	-3.833333e+02	-2.748105e+01	-2.748105e+01	-1.540287e+01
1.035317	1.115000e+03	7.666667e+01	1.100143e+01	1.100143e+01	-1.710624e+01
1.035575	1.089000e+03	-5.966667e+02	-4.806647e+01	-4.806647e+01	-1.544422e+01
1.035832	1.129000e+03	4.833333e+01	6.051782e+00	6.051782e+00	-1.649915e+01
1.036090	1.180000e+03	-4.366667e+02	-2.931139e+01	-2.931139e+01	-1.414316e+01
1.036348	1.087000e+03	6.000000e+01	8.147770e+00	8.147770e+00	-1.597851e+01
1.036606	1.186000e+03	-4.083333e+02	-2.859376e+01	-2.859376e+01	-1.401657e+01
1.036864	1.120000e+03	8.333333e+01	1.041365e+01	1.041365e+01	-1.585365e+01
1.037122	1.157000e+03	-5.266667e+02	-3.253103e+01	-3.253103e+01	-1.316214e+01
1.037381	1.141000e+03	1.100000e+02	1.273502e+01	1.273502e+01	-1.473497e+01
1.037639	1.086000e+03	-7.233333e+02	-5.064038e+01	-5.064038e+01	-1.201845e+01
1.037898	1.082000e+03	9.000000e+01	1.038042e+01	1.038042e+01	-1.271993e+01
1.038157	1.076000e+03	-6.583333e+02	-3.787192e+01	-3.787192e+01	-1.049495e+01
1.038416	1.189000e+03	5.333333e+01	5.422714e+00	5.422714e+00	-1.259488e+01
1.038675	1.153000e+03	-3.900000e+02	-2.296314e+01	-2.296314e+01	-1.106500e+01
1.038934	1.170000e+03	4.500000e+01	4.087649e+00	4.087649e+00	-1.276802e+01
1.039193	1.071000e+03	-5.466667e+02	-2.887868e+01	-2.887868e+01	-1.112392e+01
1.039453	1.050000e+03	-3.000000e+01	-2.896570e+00	-2.896570e+00	-1.214377e+01
1.039712	1.167000e+03	-5.033333e+02	-2.921800e+01	-2.921800e+01	-1.123057e+01
1.039972	1.135000e+03	-1.666667e+00	-1.500766e-01	-1.500766e-01	-1.192710e+01
1.040232	1.106000e+03	-4.216667e+02	-2.099748e+01	-2.099748e+01	-1.026989e+01
1.040492	1.050000e+03	6.000000e+01	5.054982e+00	5.054982e+00	-1.182535e+01
1.040752	1.180000e+03	-4.916667e+02	-2.633027e+01	-2.633027e+01	-1.024477e+01
1.041012	1.084000e+03	9.666667e+01	8.114796e+00	8.114796e+00	-1.119159e+01
1.041273	1.162000e+03	-3.916667e+02	-1.817336e+01	-1.817336e+01	-9.851397e+00
1.041533	1.166000e+03	1.533333e+02	1.114721e+01	1.114721e+01	-1.077723e+01
1.041794	1.132000e+03	-5.933333e+02	-3.102112e+01	-3.102112e+01	-9.087862e+00
1.042054	1.114000e+03	1.316667e+02	9.753005e+00	9.753005e+00	-9.974011e+00
1.042315	1.088000e+03	-6.783333e+02	-3.038787e+01	-3.038787e+01	-7.813909e+00
1.042576	1.138000e+03	8.500000e+01	6.206080e+00	6.206080e+00	-9.644689e+00
1.042837	1.133000e+03	-5.216667e+02	-2.372891e+01	-2.372891e+01	-8.071312e+00
1.043099	1.204000e+03	8.500000e+01	5.646667e+00	5.646667e+00	-9.309998e+00
1.043360	1.116000e+03	-4.900000e+02	-1.971733e+01	-1.971733e+01	-8.004719e+00
1.043622	1.148000e+03	1.166667e+01	7.745687e-01	7.745687e-01	-8.531377e+00
1.043883	1.076000e+03	-5.966667e+02	-2.601134e+01	-2.601134e+01	-7.050281e+00
1.044145	1.197000e+03	4.833333e+01	3.129422e+00	3.129422e+00	-7.800497e+00
1.044407	1.214000e+03	-3.066667e+02	-1.152853e+01	-1.152853e+01	-6.783589e+00
1.044669	1.103000e+03	2.166667e+01	1.357062e+00	1.357062e+00	-7.693233e+00
1.044931	1.124000e+03	-4.050000e+02	-1.619877e+01	-1.619877e+01	-6.960214e+00
1.045194	1.130000e+03	4.666667e+01	2.824067e+00	2.824067e+00	-7.517212e+00
1.045456	1.100000e+03	-6.016667e+02	-2.271147e+01	-2.271147e+01	-6.324850e+00
1.045719	1.133000e+03	7.166667e+01	4.061823e+00	4.061823e+00	-7.241851e+00
1.045981	1.184000e+03	-3.516667e+02	-1.315169e+01	-1.315169e+01	-6.280227e+00
1.046244	1.093000e+03	1.366667e+02	7.840516e+00	7.840516e+00	-6.866283e+00
1.046507	1.116000e+03	-4.600000e+02	-1.548528e+01	-1.548528e+01	-5.586391e+00
1.046770	1.178000e+03	1.133333e+02	5.933656e+00	5.933656e+00	-6.615217e+00
1.047034	1.099000e+03	-6.433333e+02	-2.341205e+01	-2.341205e+01	-5.299576e+00
1.047297	1.159000e+03	1.866667e+02	9.488523e+00	9.488523e+00	-6.339520e+00
1.047560	1.152000e+03	-4.500000e+02	-1.425896e+01	-1.425896e+01	-4.993004e+00
1.047824	1.092000e+03	1.283333e+02	6.630495e+00	6.630495e+00	-5.774361e+00
1.048088	1.182000e+03	-4.016667e+02	-1.326871e+01	-1.326871e+01	-4.618106e+00
1.048352	1.151000e+03	8.833333e+01	4.265022e+00	4.265022e+00	-5.184408e+00
1.048616	1.091000e+03	-5.900000e+02	-1.800044e+01	-1.800044e+01	-4.366252e+00
1.048880	1.140000e+03	6.333333e+01	2.855896e+00	2.855896e+00	-5.157157e+00
1.049144	1.167000e+03	-5.083333e+02	-1.644169e+01	-1.644169e+01	-4.422593e+00
1.049409	1.156000e+03	5.666667e+01	2.510081e+00	2.510081e+00	-4.670463e+00
1.049673	1.154000e+03	-3.416667e+02	-9.739350e+00	-9.739350e+00	-4.011713e+00
1.049938	1.095000e+03	2.166667e+01	9.440807e-01	9.440807e-01	-4.436585e+00
1.050203	1.119000e+03	-5.316667e+02	-1.641583e+01	-1.641583e+01	-3.458785e+00
1.050468	1.114000e+03	7.500000e+01	3.170515e+00	3.170515e+00	-4.279599e+00
1.050733	1.224000e+03	-2.933333e+02	-7.945553e+00	-7.945553e+00	-3.412092e+00
1.050998	1.178000e+03	1.450000e+02	5.789473e+00	5.789473e+00	-3.982039e+00
1.051264	1.196000e+03	-3.000000e+02	-8.468085e+00	-8.468085e+00	-3.225479e+00
1.051529	1.098000e+03	1.683333e+02	6.689426e+00	6.689426e+00	-3.845432e+00
1.051795	1.231000e+03	-3.883333e+02	-1.011163e+01	-1.011163e+01	-3.027472e+00
1.052061	1.093000e+03	1.950000e+02	7.785350e+00	7.785350e+00	-4.031983e+00
1.052326	1.141000e+03	-5.633333e+02	-1.545381e+01	-1.545381e+01	-3.019296e+00
1.052593	1.090000e+03	1.666667e+02	6.338051e+00	6.338051e+00	-3.645408e+00
1.052859	1.199000e+03	-4.966667e+02	-1.218500e+01	-1.218500e+01	-2.690365e+00
1.053125	1.196000e+03	1.366667e+02	4.767802e+00	4.767802e+00	-3.165690e+00
1.053391	1.188000e+03	-3.600000e+02	-9.102810e+00	-9.102810e+00	-2.491993e+00
1.053658	1.116000e+03	5.666667e+01	1.972677e+00	1.972677e+00	-3.128359e+00
1.053925	1.285000e+03	-3.383333e+02	-7.680048e+00	-7.680048e+00	-2.437913e+00
1.054192	1.128000e+03	7.166667e+01	2.450280e+00	2.450280e+00	-3.010159e+00
1.054459	1.274000e+03	-2.700000e+02	-6.403635e+00	-6.403635e+00	-2.428338e+00
1.054726	1.093000e+03	7.666667e+01	2.532117e+00	2.532117e+00	-2.723510e+00
1.054993	1.157000e+03	-6.166667e+02	-1.392275e+01	-1.392275e+01	-2.258229e+00
1.055260	1.181000e+03	9.166667e+01	2.867205e+00	2.867205e+00	-2.925794e+00
1.055528	1.152000e+03	-5.766667e+02	-1.357875e+01	-1.357875e+01	-2.584358e+00
1.055796	1.262000e+03	1.433333e+02	4.260385e+00	4.260385e+00	-3.002449e+00
1.056063	1.196000e+03	-2.933333e+02	-6.117550e+00	-6.117550e+00	-2.453469e+00
1.056331	1.176000e+03	1.800000e+02	5.421330e+00	5.421330e+00	-2.825828e+00
1.056599	1.182000e+03	-3.700000e+02	-8.030724e+00	-8.030724e+00	-2.100184e+00
1.056868	1.199000e+03	2.300000e+02	6.930061e+00	6.930061e+00	-2.502588e+00
1.057136	1.122000e+03	-5.066667e+02	-1.013160e+01	-1.013160e+01	-1.604430e+00
1.057405	1.233000e+03	2.533333e+02	7.243084e+00	7.243084e+00	-2.187330e+00
1.057673	1.145000e+03	-4.933333e+02	-1.031513e+01	-1.031513e+01	-1.442138e+00
1.057942	1.137000e+03	1.816667e+02	5.184682e+00	5.184682e+00	-1.908983e+00
1.058211	1.197000e+03	-2.616667e+02	-4.903300e+00	-4.903300e+00	-1.293249e+00
1.058480	1.179000e+03	1.766667e+02	4.881802e+00	4.881802e+00	-1.576340e+00
1.058749	1.165000e+03	-3.916667e+02	-7.676812e+00	-7.676812e+00	-1.101697e+00
1.059018	1.175000e+03	1.200000e+02	3.150596e+00	3.150596e+00	-1.261685e+00
1.059288	1.172000e+03	-4.050000e+02	-7.222963e+00	-7.222963e+00	-7.430702e-01
1.059557	1.214000e+03	7.000000e+01	1.798905e+00	1.798905e+00	-8.518453e-01
1.059827	1.185000e+03	-3.550000e+02	-6.643543e+00	-6.643543e+00	-3.769602e-01
1.060097	1.212000e+03	1.016667e+02	2.544867e+00	2.544867e+00	-8.591964e-01
1.060367	1.237000e+03	-1.966667e+02	-3.294079e+00	-3.294079e+00	-4.507347e-01
1.060637	1.132000e+03	2.016667e+02	5.040438e+00	5.040438e+00	-9.897806e-01
1.060907	1.218000e+03	-2.283333e+02	-3.982801e+00	-3.982801e+00	-5.283641e-01
1.061178	1.241000e+03	2.250000e+02	5.357935e+00	5.357935e+00	-8.152314e-01
1.061448	1.199000e+03	-3.516667e+02	-5.637007e+00	-5.637007e+00	-2.203329e-01
1.061719	1.269000e+03	2.633333e+02	5.958307e+00	5.958307e+00	-6.011890e-01
1.061990	1.148000e+03	-4.533333e+02	-7.563890e+00	-7.563890e+00	-2.613585e-03
1.062261	1.282000e+03	2.350000e+02	5.309215e+00	5.309215e+00	-4.369107e-01
1.062532	1.179000e+03	-3.816667e+02	-5.839869e+00	-5.839869e+00	1.602578e-01
1.062803	1.170000e+03	2.466667e+02	5.545734e+00	5.545734e+00	-2.428880e-01
1.063074	1.222000e+03	-2.550000e+02	-4.003845e+00	-4.003845e+00	3.215791e-01
1.063346	1.194000e+03	2.066667e+02	4.550738e+00	4.550738e+00	1.382550e-01
1.063618	1.275000e+03	-2.050000e+02	-2.945403e+00	-2.945403e+00	7.104428e-01
1.063889	1.161000e+03	1.416667e+02	2.976562e+00	2.976562e+00	4.353538e-01
1.064161	1.289000e+03	-2.450000e+02	-3.663192e+00	-3.663192e+00	7.604404e-01
1.064433	1.171000e+03	1.416667e+02	2.950066e+00	2.950066e+00	4.776858e-01
1.064706	1.326000e+03	-1.616667e+02	-2.235231e+00	-2.235231e+00	7.835424e-01
1.064978	1.293000e+03	2.100000e+02	4.135579e+00	4.135579e+00	4.722319e-01
1.065250	1.361000e+03	-1.150000e+02	-1.633463e+00	-1.633463e+00	8.391159e-01
1.065523	1.255000e+03	2.366667e+02	4.540443e+00	4.540443e+00	6.028179e-01
1.065796	1.287000e+03	-2.233333e+02	-2.954933e+00	-2.954933e+00	1.012258e+00
1.066069	1.250000e+03	2.833333e+02	5.375872e+00	5.375872e+00	7.846927e-01
1.066342	1.289000e+03	-3.300000e+02	-4.512525e+00	-4.512525e+00	1.171229e+00
1.066615	1.259000e+03	3.283333e+02	6.074886e+00	6.074886e+00	8.829247e-01
1.066888	1.273000e+03	-2.033333e+02	-2.538644e+00	-2.538644e+00	1.374124e+00
1.067162	1.276000e+03	3.316667e+02	5.937848e+00	5.937848e+00	1.025093e+00
1.067435	1.356000e+03	-1.400000e+02	-1.790260e+00	-1.790260e+00	1.419744e+00
1.067709	1.329000e+03	3.083333e+02	5.325842e+00	5.325842e+00	1.147135e+00
1.067983	1.257000e+03	-2.866667e+02	-3.411828e+00	-3.411828e+00	1.605988e+00
1.068257	1.226000e+03	2.950000e+02	5.089681e+00	5.089681e+00	1.415918e+00
1.068531	1.340000e+03	-2.866667e+02	-3.552560e+00	-3.552560e+00	1.828091e+00
1.068805	1.238000e+03	2.600000e+02	4.360865e+00	4.360865e+00	1.684501e+00
1.069080	1.394000e+03	3.000000e+01	3.305926e-01	3.305926e-01	2.066666e+00
1.069355	1.287000e+03	3.033333e+02	4.848017e+00	4.848017e+00	1.893989e+00
1.069629	1.389000e+03	-9.333333e+01	-1.084875e+00	-1.084875e+00	2.176829e+00
1.069904	1.219000e+03	3.316667e+02	5.213176e+00	5.213176e+00	2.010857e+00
1.070179	1.295000e+03	-2.716667e+02	-2.893190e+00	-2.893190e+00	2.273878e+00
1.070454	1.381000e+03	3.966667e+02	5.983972e+00	5.983972e+00	2.129788e+00
1.070730	1.384000e+03	-1.000000e+02	-1.106897e+00	-1.106897e+00	2.442432e+00
1.071005	1.387000e+03	4.033333e+02	5.831607e+00	5.831607e+00	2.259889e+00
1.071281	1.352000e+03	6.333333e+01	6.318019e-01	6.318019e-01	2.610713e+00
1.071556	1.294000e+03	4.600000e+02	6.609863e+00	6.609863e+00	2.344894e+00
1.071832	1.394000e+03	-6.833333e+01	-7.130230e-01	-7.130230e-01	2.713496e+00
1.072108	1.266000e+03	4.550000e+02	6.306399e+00	6.306399e+00	2.539752e+00
1.072384	1.456000e+03	9.000000e+01	8.576887e-01	8.576887e-01	2.991187e+00
1.072661	1.399000e+03	4.750000e+02	6.222280e+00	6.222280e+00	2.831806e+00
1.072937	1.432000e+03	-4.500000e+01	-4.487349e-01	-4.487349e-01	3.133343e+00
1.073214	1.346000e+03	4.750000e+02	6.059243e+00	6.059243e+00	2.931049e+00
1.073490	1.481000e+03	-2.333333e+01	-2.150753e-01	-2.150753e-01	3.206412e+00
1.073767	1.424000e+03	4.816667e+02	6.023178e+00	6.023178e+00	3.014645e+00
1.074044	1.400000e+03	-1.350000e+02	-1.290910e+00	-1.290910e+00	3.336343e+00
1.074321	1.358000e+03	4.200000e+02	5.140989e+00	5.140989e+00	3.263301e+00
1.074599	1.464000e+03	1.666667e+01	1.467277e-01	1.467277e-01	3.604318e+00
1.074876	1.362000e+03	4.866667e+02	5.823170e+00	5.823170e+00	3.453496e+00
1.075154	1.498000e+03	2.033333e+02	1.829359e+00	1.829359e+00	3.717527e+00
1.075431	1.379000e+03	5.483333e+02	6.355751e+00	6.355751e+00	3.472897e+00
1.075709	1.480000e+03	1.916667e+02	1.576077e+00	1.576077e+00	3.708698e+00
1.075987	1.419000e+03	5.616667e+02	6.294086e+00	6.294086e+00	3.548801e+00
1.076265	1.507000e+03	1.916667e+02	1.638028e+00	1.638028e+00	3.827390e+00
1.076544	1.511000e+03	6.250000e+02	6.841853e+00	6.841853e+00	3.716633e+00
1.076822	1.520000e+03	2.316667e+02	1.842767e+00	1.842767e+00	4.075125e+00
1.077101	1.435000e+03	6.300000e+02	6.777027e+00	6.777027e+00	3.927500e+00
1.077379	1.435000e+03	-2.666667e+01	-2.196994e-01	-2.196994e-01	4.247103e+00
1.077658	1.514000e+03	6.700000e+02	7.075602e+00	7.075602e+00	4.169480e+00
1.077937	1.671000e+03	4.250000e+02	3.223175e+00	3.223175e+00	4.529229e+00
1.078216	1.411000e+03	6.750000e+02	6.934473e+00	6.934473e+00	4.393564e+00
1.078496	1.642000e+03	4.800000e+02	3.737954e+00	3.737954e+00	4.695085e+00
1.078775	1.512000e+03	6.433333e+02	6.471387e+00	6.471387e+00	4.566084e+00
1.079055	1.647000e+03	1.583333e+02	1.157337e+00	1.157337e+00	4.818310e+00
1.079335	1.493000e+03	6.900000e+02	6.744854e+00	6.744854e+00	4.667427e+00
1.079614	1.556000e+03	1.366667e+02	1.029939e+00	1.029939e+00	4.875039e+00
1.079894	1.531000e+03	7.283333e+02	6.938820e+00	6.938820e+00	4.750482e+00
1.080175	1.680000e+03	4.466667e+02	3.085231e+00	3.085231e+00	5.023984e+00
1.080455	1.569000e+03	7.866667e+02	7.274337e+00	7.274337e+00	4.936962e+00
1.080735	1.707000e+03	6.133333e+02	4.353200e+00	4.353200e+00	5.206522e+00
1.081016	1.571000e+03	8.000000e+02	7.167788e+00	7.167788e+00	5.116327e+00
1.081297	1.692000e+03	5.000000e+02	3.302652e+00	3.302652e+00	5.380963e+00
1.081578	1.655000e+03	9.066667e+02	7.945974e+00	7.945974e+00	5.284522e+00
1.081859	1.703000e+03	3.850000e+02	2.653480e+00	2.653480e+00	5.554069e+00
1.082140	1.547000e+03	9.066667e+02	7.801244e+00	7.801244e+00	5.472161e+00
1.082421	1.723000e+03	5.316667e+02	3.391340e+00	3.391340e+00	5.703029e+00
1.082703	1.614000e+03	9.500000e+02	7.955975e+00	7.955975e+00	5.535533e+00
1.082984	1.700000e+03	4.050000e+02	2.687646e+00	2.687646e+00	5.796445e+00
