# Sample: EPI-2082_BCB_ITO_500nm_50K_27.9mW_1.15eV_
# Temperature: 50.1 K
# Power: 28.6400 mW
# Smoothing: Savitzky-Golay, window=37 pts, poly_order=3
# Columns: Energy(eV) | Raw_counts | DarkSub_norm | WL_corrected | Stitched | Stitched_smooth
Energy(eV)	Raw_counts	DarkSub_norm	WL_corrected	Stitched	Stitched_smooth
1.013146	1.509000e+03	6.200000e+02	4.152254e+02	4.152254e+02	2.088002e+02
1.013393	1.528000e+03	6.833333e+01	3.517529e+01	3.517529e+01	2.217545e+02
1.013640	1.494000e+03	6.650000e+02	3.814472e+02	3.814472e+02	2.118642e+02
1.013887	1.478000e+03	3.666667e+01	1.689669e+01	1.689669e+01	2.238876e+02
1.014133	1.509000e+03	7.633333e+02	6.537227e+02	6.537227e+02	2.123140e+02
1.014381	1.444000e+03	6.333333e+01	2.333725e+01	2.333725e+01	2.197885e+02
1.014628	1.444000e+03	6.283333e+02	3.777710e+02	3.777710e+02	1.926035e+02
1.014875	1.418000e+03	3.333333e+01	1.259924e+01	1.259924e+01	1.967350e+02
1.015123	1.403000e+03	5.450000e+02	2.648858e+02	2.648858e+02	1.776524e+02
1.015370	1.458000e+03	8.000000e+01	3.194372e+01	3.194372e+01	2.164371e+02
1.015618	1.410000e+03	6.450000e+02	4.362842e+02	4.362842e+02	2.110367e+02
1.015866	1.431000e+03	5.166667e+01	1.449095e+01	1.449095e+01	2.228017e+02
1.016114	1.408000e+03	4.550000e+02	2.541764e+02	2.541764e+02	2.088927e+02
1.016362	1.438000e+03	6.833333e+01	1.609981e+01	1.609981e+01	2.160300e+02
1.016610	1.399000e+03	6.016667e+02	4.047243e+02	4.047243e+02	2.023750e+02
1.016858	1.442000e+03	5.500000e+01	1.258512e+01	1.258512e+01	2.174464e+02
1.017106	1.518000e+03	6.816667e+02	6.476744e+02	6.476744e+02	1.997137e+02
1.017355	1.557000e+03	4.000000e+01	1.394233e+01	1.394233e+01	2.051255e+02
1.017604	1.426000e+03	5.450000e+02	3.336893e+02	3.336893e+02	1.743515e+02
1.017852	1.528000e+03	5.000000e+01	1.469639e+01	1.469639e+01	1.904799e+02
1.018101	1.496000e+03	5.250000e+02	2.574682e+02	2.574682e+02	1.751746e+02
1.018350	1.470000e+03	2.833333e+01	7.755107e+00	7.755107e+00	1.901873e+02
1.018600	1.469000e+03	5.350000e+02	2.406119e+02	2.406119e+02	1.733300e+02
1.018849	1.450000e+03	8.000000e+01	2.375470e+01	2.375470e+01	2.010485e+02
1.019098	1.520000e+03	7.583333e+02	6.163673e+02	6.163673e+02	1.952124e+02
1.019348	1.474000e+03	6.333333e+01	1.506163e+01	1.506163e+01	2.112158e+02
1.019597	1.490000e+03	6.833333e+02	3.834311e+02	3.834311e+02	2.038705e+02
1.019847	1.358000e+03	7.000000e+01	1.453113e+01	1.453113e+01	2.122133e+02
1.020097	1.393000e+03	4.800000e+02	1.776452e+02	1.776452e+02	1.962349e+02
1.020347	1.556000e+03	7.833333e+01	2.755657e+01	2.755657e+01	2.111201e+02
1.020597	1.450000e+03	6.466667e+02	3.405641e+02	3.405641e+02	1.960786e+02
1.020847	1.459000e+03	9.666667e+01	1.935666e+01	1.935666e+01	2.031850e+02
1.021098	1.460000e+03	5.700000e+02	2.999060e+02	2.999060e+02	1.913614e+02
1.021348	1.464000e+03	5.500000e+01	1.341309e+01	1.341309e+01	2.025642e+02
1.021599	1.428000e+03	6.600000e+02	4.066026e+02	4.066026e+02	1.872725e+02
1.021850	1.524000e+03	4.500000e+01	1.039870e+01	1.039870e+01	2.086635e+02
1.022100	1.511000e+03	7.016667e+02	7.149989e+02	7.149989e+02	1.947380e+02
1.022351	1.430000e+03	5.333333e+01	1.043246e+01	1.043246e+01	2.045389e+02
1.022602	1.444000e+03	6.266667e+02	4.074620e+02	4.074620e+02	1.936807e+02
1.022854	1.413000e+03	5.333333e+01	8.463186e+00	8.463186e+00	1.984205e+02
1.023105	1.479000e+03	6.716667e+02	4.270538e+02	4.270538e+02	1.854847e+02
1.023357	1.427000e+03	3.166667e+01	5.319047e+00	5.319047e+00	1.864765e+02
1.023608	1.440000e+03	5.000000e+02	2.107681e+02	2.107681e+02	1.662775e+02
1.023860	1.472000e+03	2.666667e+01	4.642711e+00	4.642711e+00	1.833371e+02
1.024112	1.441000e+03	5.116667e+02	1.861110e+02	1.861110e+02	1.666740e+02
1.024364	1.479000e+03	6.500000e+01	1.247864e+01	1.247864e+01	1.760031e+02
1.024616	1.458000e+03	6.300000e+02	3.634702e+02	3.634702e+02	1.612778e+02
1.024868	1.463000e+03	1.250000e+02	1.961670e+01	1.961670e+01	1.608733e+02
1.025120	1.485000e+03	6.866667e+02	3.385858e+02	3.385858e+02	1.453251e+02
1.025373	1.462000e+03	7.833333e+01	1.387886e+01	1.387886e+01	1.500644e+02
1.025625	1.416000e+03	5.450000e+02	2.027295e+02	2.027295e+02	1.369382e+02
1.025878	1.480000e+03	5.000000e+01	7.578310e+00	7.578310e+00	1.382884e+02
1.026131	1.427000e+03	6.266667e+02	2.568812e+02	2.568812e+02	1.233413e+02
1.026384	1.484000e+03	1.000000e+02	1.674261e+01	1.674261e+01	1.280121e+02
1.026637	1.466000e+03	7.116667e+02	2.838356e+02	2.838356e+02	1.124694e+02
1.026890	1.521000e+03	8.166667e+01	1.176817e+01	1.176817e+01	1.311277e+02
1.027144	1.458000e+03	5.550000e+02	1.784415e+02	1.784415e+02	1.172265e+02
1.027397	1.474000e+03	3.500000e+01	5.574773e+00	5.574773e+00	1.262556e+02
1.027651	1.455000e+03	5.466667e+02	1.545131e+02	1.545131e+02	1.126806e+02
1.027904	1.451000e+03	6.666667e+01	8.076838e+00	8.076838e+00	1.240172e+02
1.028158	1.536000e+03	7.250000e+02	2.965227e+02	2.965227e+02	1.146451e+02
1.028412	1.416000e+03	7.666667e+01	1.002374e+01	1.002374e+01	1.170866e+02
1.028666	1.504000e+03	7.283333e+02	2.721113e+02	2.721113e+02	1.058864e+02
1.028921	1.441000e+03	5.333333e+01	5.994376e+00	5.994376e+00	1.060832e+02
1.029175	1.466000e+03	7.083333e+02	2.275344e+02	2.275344e+02	9.490871e+01
1.029429	1.462000e+03	9.333333e+01	1.131792e+01	1.131792e+01	1.018550e+02
1.029684	1.424000e+03	6.783333e+02	2.044729e+02	2.044729e+02	9.220913e+01
1.029939	1.498000e+03	1.166667e+02	1.262892e+01	1.262892e+01	9.883873e+01
1.030193	1.388000e+03	4.950000e+02	1.120724e+02	1.120724e+02	8.920059e+01
1.030448	1.513000e+03	1.250000e+02	1.477276e+01	1.477276e+01	9.055108e+01
1.030704	1.351000e+03	5.050000e+02	1.066135e+02	1.066135e+02	8.000069e+01
1.030959	1.461000e+03	1.166667e+02	1.118358e+01	1.118358e+01	8.356875e+01
1.031214	1.459000e+03	5.433333e+02	1.071408e+02	1.071408e+02	7.496004e+01
1.031470	1.521000e+03	1.083333e+02	1.158225e+01	1.158225e+01	8.011667e+01
1.031725	1.437000e+03	7.033333e+02	1.588254e+02	1.588254e+02	7.093232e+01
1.031981	1.485000e+03	4.666667e+01	4.365880e+00	4.365880e+00	7.227362e+01
1.032237	1.558000e+03	7.683333e+02	1.769250e+02	1.769250e+02	6.293424e+01
1.032493	1.494000e+03	3.666667e+01	3.629074e+00	3.629074e+00	6.292962e+01
1.032749	1.424000e+03	5.583333e+02	1.028997e+02	1.028997e+02	5.388396e+01
1.033005	1.419000e+03	2.833333e+01	2.272794e+00	2.272794e+00	6.000499e+01
1.033262	1.507000e+03	6.433333e+02	1.184310e+02	1.184310e+02	5.171675e+01
1.033518	1.496000e+03	4.500000e+01	4.360765e+00	4.360765e+00	5.805137e+01
1.033775	1.473000e+03	5.700000e+02	9.300436e+01	9.300436e+01	5.198311e+01
1.034031	1.500000e+03	8.666667e+01	7.154621e+00	7.154621e+00	5.727901e+01
1.034288	1.475000e+03	5.550000e+02	8.101907e+01	8.101907e+01	5.256173e+01
1.034545	1.421000e+03	1.083333e+02	8.852216e+00	8.852216e+00	5.743988e+01
1.034802	1.470000e+03	6.383333e+02	9.593568e+01	9.593568e+01	5.220349e+01
1.035060	1.441000e+03	1.366667e+02	9.797592e+00	9.797592e+00	5.363409e+01
1.035317	1.500000e+03	7.183333e+02	1.030786e+02	1.030786e+02	4.916141e+01
1.035575	1.518000e+03	1.183333e+02	9.532735e+00	9.532735e+00	5.017048e+01
1.035832	1.440000e+03	5.666667e+02	7.095193e+01	7.095193e+01	4.515132e+01
1.036090	1.503000e+03	1.016667e+02	6.824408e+00	6.824408e+00	4.605639e+01
1.036348	1.488000e+03	7.283333e+02	9.890488e+01	9.890488e+01	4.068456e+01
1.036606	1.475000e+03	7.333333e+01	5.135206e+00	5.135206e+00	4.394097e+01
1.036864	1.511000e+03	7.350000e+02	9.184844e+01	9.184844e+01	3.966633e+01
1.037122	1.530000e+03	9.500000e+01	5.867939e+00	5.867939e+00	4.418945e+01
1.037381	1.462000e+03	6.450000e+02	7.467355e+01	7.467355e+01	4.019148e+01
1.037639	1.549000e+03	4.833333e+01	3.383805e+00	3.383805e+00	4.222167e+01
1.037898	1.484000e+03	7.600000e+02	8.765690e+01	8.765690e+01	3.799535e+01
1.038157	1.528000e+03	9.500000e+01	5.465062e+00	5.465062e+00	4.073963e+01
1.038416	1.487000e+03	5.500000e+02	5.592174e+01	5.592174e+01	3.751111e+01
1.038675	1.441000e+03	9.000000e+01	5.299186e+00	5.299186e+00	3.909457e+01
1.038934	1.424000e+03	4.683333e+02	4.254183e+01	4.254183e+01	3.563764e+01
1.039193	1.461000e+03	1.033333e+02	5.458776e+00	5.458776e+00	3.656556e+01
1.039453	1.523000e+03	7.583333e+02	7.321884e+01	7.321884e+01	3.303154e+01
1.039712	1.556000e+03	1.450000e+02	8.417107e+00	8.417107e+00	3.459253e+01
1.039972	1.495000e+03	5.983333e+02	5.387750e+01	5.387750e+01	3.123049e+01
1.040232	1.460000e+03	1.683333e+02	8.382392e+00	8.382392e+00	3.325336e+01
1.040492	1.435000e+03	7.016667e+02	5.911521e+01	5.911521e+01	3.020043e+01
1.040752	1.563000e+03	1.466667e+02	7.854452e+00	7.854452e+00	3.105122e+01
1.041012	1.500000e+03	7.900000e+02	6.631747e+01	6.631747e+01	2.809229e+01
1.041273	1.512000e+03	1.916667e+02	8.893348e+00	8.893348e+00	3.020742e+01
1.041533	1.434000e+03	6.000000e+02	4.361951e+01	4.361951e+01	2.703800e+01
1.041794	1.570000e+03	1.366667e+02	7.145314e+00	7.145314e+00	2.926017e+01
1.042054	1.460000e+03	7.083333e+02	5.246870e+01	5.246870e+01	2.689089e+01
1.042315	1.533000e+03	6.333333e+01	2.837197e+00	2.837197e+00	2.861447e+01
1.042576	1.546000e+03	7.650000e+02	5.585472e+01	5.585472e+01	2.617732e+01
1.042837	1.487000e+03	6.833333e+01	3.108259e+00	3.108259e+00	2.860542e+01
1.043099	1.482000e+03	5.483333e+02	3.642654e+01	3.642654e+01	2.610300e+01
1.043360	1.480000e+03	1.166667e+02	4.694603e+00	4.694603e+00	2.743974e+01
1.043622	1.522000e+03	6.350000e+02	4.215867e+01	4.215867e+01	2.548683e+01
1.043883	1.526000e+03	1.533333e+02	6.684478e+00	6.684478e+00	2.606082e+01
1.044145	1.569000e+03	6.683333e+02	4.327236e+01	4.327236e+01	2.403695e+01
1.044407	1.503000e+03	1.750000e+02	6.578780e+00	6.578780e+00	2.569668e+01
1.044669	1.506000e+03	6.933333e+02	4.342600e+01	4.342600e+01	2.389976e+01
1.044931	1.486000e+03	1.983333e+02	7.932731e+00	7.932731e+00	2.484816e+01
1.045194	1.529000e+03	7.116667e+02	4.306701e+01	4.306701e+01	2.297979e+01
1.045456	1.597000e+03	2.266667e+02	8.556123e+00	8.556123e+00	2.413315e+01
1.045719	1.483000e+03	6.550000e+02	3.712317e+01	3.712317e+01	2.225927e+01
1.045981	1.516000e+03	2.016667e+02	7.541967e+00	7.541967e+00	2.393768e+01
1.046244	1.517000e+03	8.433333e+02	4.838172e+01	4.838172e+01	2.255955e+01
1.046507	1.509000e+03	1.950000e+02	6.564411e+00	6.564411e+00	2.338032e+01
1.046770	1.525000e+03	6.916667e+02	3.621276e+01	3.621276e+01	2.162245e+01
1.047034	1.568000e+03	1.383333e+02	5.034196e+00	5.034196e+00	2.286231e+01
1.047297	1.479000e+03	7.200000e+02	3.659859e+01	3.659859e+01	2.073384e+01
1.047560	1.494000e+03	1.200000e+02	3.802388e+00	3.802388e+00	2.237209e+01
1.047824	1.565000e+03	9.166667e+02	4.736068e+01	4.736068e+01	2.082154e+01
1.048088	1.495000e+03	1.200000e+02	3.964097e+00	3.964097e+00	2.162718e+01
1.048352	1.506000e+03	6.800000e+02	3.283262e+01	3.283262e+01	2.039766e+01
1.048616	1.545000e+03	1.666667e+02	5.084870e+00	5.084870e+00	2.129421e+01
1.048880	1.481000e+03	6.316667e+02	2.848380e+01	2.848380e+01	1.995356e+01
1.049144	1.601000e+03	2.150000e+02	6.954025e+00	6.954025e+00	2.085206e+01
1.049409	1.517000e+03	6.583333e+02	2.916124e+01	2.916124e+01	1.929852e+01
1.049673	1.503000e+03	2.400000e+02	6.841299e+00	6.841299e+00	2.015959e+01
1.049938	1.504000e+03	7.033333e+02	3.064631e+01	3.064631e+01	1.881463e+01
1.050203	1.599000e+03	2.683333e+02	8.285103e+00	8.285103e+00	1.966949e+01
1.050468	1.538000e+03	7.816667e+02	3.304381e+01	3.304381e+01	1.857065e+01
1.050733	1.551000e+03	2.516667e+02	6.816924e+00	6.816924e+00	1.917651e+01
1.050998	1.492000e+03	6.683333e+02	2.668481e+01	2.668481e+01	1.821065e+01
1.051264	1.518000e+03	2.366667e+02	6.680378e+00	6.680378e+00	1.925158e+01
1.051529	1.506000e+03	8.483333e+02	3.371206e+01	3.371206e+01	1.790543e+01
1.051795	1.621000e+03	2.616667e+02	6.813413e+00	6.813413e+00	1.858176e+01
1.052061	1.608000e+03	1.053333e+03	4.205420e+01	4.205420e+01	1.706921e+01
1.052326	1.585000e+03	1.766667e+02	4.846462e+00	4.846462e+00	1.783771e+01
1.052593	1.488000e+03	8.300000e+02	3.156349e+01	3.156349e+01	1.651454e+01
1.052859	1.635000e+03	2.300000e+02	5.642719e+00	5.642719e+00	1.781773e+01
1.053125	1.484000e+03	6.166667e+02	2.151325e+01	2.151325e+01	1.658784e+01
1.053391	1.526000e+03	2.033333e+02	5.141402e+00	5.141402e+00	1.741653e+01
1.053658	1.492000e+03	6.833333e+02	2.378817e+01	2.378817e+01	1.626434e+01
1.053925	1.613000e+03	2.083333e+02	4.729094e+00	4.729094e+00	1.687533e+01
1.054192	1.584000e+03	8.316667e+02	2.843465e+01	2.843465e+01	1.602864e+01
1.054459	1.599000e+03	2.716667e+02	6.443164e+00	6.443164e+00	1.657782e+01
1.054726	1.512000e+03	7.750000e+02	2.559640e+01	2.559640e+01	1.569957e+01
1.054993	1.721000e+03	3.233333e+02	7.300036e+00	7.300036e+00	1.622787e+01
1.055260	1.530000e+03	6.733333e+02	2.106093e+01	2.106093e+01	1.536315e+01
1.055528	1.685000e+03	3.116667e+02	7.338806e+00	7.338806e+00	1.596773e+01
1.055796	1.483000e+03	5.116667e+02	1.520858e+01	1.520858e+01	1.479688e+01
1.056063	1.581000e+03	3.483333e+02	7.264590e+00	7.264590e+00	1.520260e+01
1.056331	1.590000e+03	8.700000e+02	2.620310e+01	2.620310e+01	1.426190e+01
1.056599	1.587000e+03	3.050000e+02	6.619921e+00	6.619921e+00	1.501439e+01
1.056868	1.660000e+03	9.983333e+02	3.008048e+01	3.008048e+01	1.429765e+01
1.057136	1.621000e+03	3.250000e+02	6.498887e+00	6.498887e+00	1.545639e+01
1.057405	1.611000e+03	8.833333e+02	2.525549e+01	2.525549e+01	1.464430e+01
1.057673	1.610000e+03	2.816667e+02	5.889381e+00	5.889381e+00	1.549493e+01
1.057942	1.590000e+03	9.366667e+02	2.673203e+01	2.673203e+01	1.458283e+01
1.058211	1.514000e+03	2.666667e+02	4.996993e+00	4.996993e+00	1.510675e+01
1.058480	1.638000e+03	9.416667e+02	2.602093e+01	2.602093e+01	1.423792e+01
1.058749	1.575000e+03	2.916667e+02	5.716775e+00	5.716775e+00	1.484909e+01
1.059018	1.537000e+03	7.233333e+02	1.899109e+01	1.899109e+01	1.414464e+01
1.059288	1.620000e+03	3.416667e+02	6.093446e+00	6.093446e+00	1.488931e+01
1.059557	1.592000e+03	7.000000e+02	1.798905e+01	1.798905e+01	1.421316e+01
1.059827	1.614000e+03	3.600000e+02	6.737114e+00	6.737114e+00	1.481435e+01
1.060097	1.594000e+03	7.383333e+02	1.848157e+01	1.848157e+01	1.438582e+01
1.060367	1.625000e+03	4.500000e+02	7.537298e+00	7.537298e+00	1.474473e+01
1.060637	1.642000e+03	1.051667e+03	2.628526e+01	2.628526e+01	1.418555e+01
1.060907	1.629000e+03	4.566667e+02	7.965601e+00	7.965601e+00	1.420738e+01
1.061178	1.632000e+03	8.766667e+02	2.087610e+01	2.087610e+01	1.339132e+01
1.061448	1.672000e+03	4.366667e+02	6.999506e+00	6.999506e+00	1.387437e+01
1.061719	1.547000e+03	7.266667e+02	1.644191e+01	1.644191e+01	1.312744e+01
1.061990	1.676000e+03	4.266667e+02	7.118955e+00	7.118955e+00	1.385533e+01
1.062261	1.680000e+03	8.983333e+02	2.029551e+01	2.029551e+01	1.323709e+01
1.062532	1.672000e+03	4.400000e+02	6.732426e+00	6.732426e+00	1.383377e+01
1.062803	1.705000e+03	1.138333e+03	2.559281e+01	2.559281e+01	1.328898e+01
1.063074	1.612000e+03	3.950000e+02	6.202034e+00	6.202034e+00	1.397313e+01
1.063346	1.717000e+03	1.078333e+03	2.374458e+01	2.374458e+01	1.324667e+01
1.063618	1.647000e+03	4.150000e+02	5.962645e+00	5.962645e+00	1.395318e+01
1.063889	1.602000e+03	8.766667e+02	1.841967e+01	1.841967e+01	1.334370e+01
1.064161	1.694000e+03	4.300000e+02	6.429277e+00	6.429277e+00	1.379402e+01
1.064433	1.655000e+03	9.483333e+02	1.974809e+01	1.974809e+01	1.330648e+01
1.064706	1.759000e+03	5.600000e+02	7.742656e+00	7.742656e+00	1.364165e+01
1.064978	1.607000e+03	7.333333e+02	1.444170e+01	1.444170e+01	1.307099e+01
1.065250	1.769000e+03	5.650000e+02	8.025274e+00	8.025274e+00	1.338598e+01
1.065523	1.624000e+03	8.516667e+02	1.633920e+01	1.633920e+01	1.289805e+01
1.065796	1.816000e+03	6.583333e+02	8.710436e+00	8.710436e+00	1.350841e+01
1.066069	1.734000e+03	1.090000e+03	2.068130e+01	2.068130e+01	1.320217e+01
1.066342	1.858000e+03	6.183333e+02	8.455288e+00	8.455288e+00	1.358232e+01
1.066615	1.700000e+03	1.063333e+03	1.967399e+01	1.967399e+01	1.297797e+01
1.066888	1.778000e+03	6.383333e+02	7.969677e+00	7.969677e+00	1.319349e+01
1.067162	1.695000e+03	1.030000e+03	1.844015e+01	1.844015e+01	1.257108e+01
1.067435	1.800000e+03	6.000000e+02	7.672545e+00	7.672545e+00	1.297567e+01
1.067709	1.713000e+03	9.483333e+02	1.638056e+01	1.638056e+01	1.255245e+01
1.067983	1.794000e+03	6.083333e+02	7.240216e+00	7.240216e+00	1.317637e+01
1.068257	1.777000e+03	1.213333e+03	2.093383e+01	2.093383e+01	1.274151e+01
1.068531	1.873000e+03	6.016667e+02	7.456246e+00	7.456246e+00	1.333995e+01
1.068805	1.806000e+03	1.206667e+03	2.023889e+01	2.023889e+01	1.289681e+01
1.069080	1.770000e+03	6.566667e+02	7.236305e+00	7.236305e+00	1.327885e+01
1.069355	1.733000e+03	1.046667e+03	1.672832e+01	1.672832e+01	1.283514e+01
1.069629	1.841000e+03	6.600000e+02	7.671619e+00	7.671619e+00	1.323706e+01
1.069904	1.716000e+03	1.160000e+03	1.823302e+01	1.823302e+01	1.280182e+01
1.070179	1.900000e+03	7.366667e+02	7.845337e+00	7.845337e+00	1.299354e+01
1.070454	1.783000e+03	1.066667e+03	1.609135e+01	1.609135e+01	1.259940e+01
1.070730	1.904000e+03	7.666667e+02	8.486211e+00	8.486211e+00	1.282086e+01
1.071005	1.687000e+03	9.033333e+02	1.306087e+01	1.306087e+01	1.249771e+01
1.071281	1.847000e+03	8.883333e+02	8.861853e+00	8.861853e+00	1.286911e+01
1.071556	1.842000e+03	1.373333e+03	1.973379e+01	1.973379e+01	1.259066e+01
1.071832	1.951000e+03	8.600000e+02	8.973656e+00	8.973656e+00	1.294960e+01
1.072108	1.869000e+03	1.460000e+03	2.023592e+01	2.023592e+01	1.256499e+01
1.072384	1.944000e+03	9.033333e+02	8.608653e+00	8.608653e+00	1.289666e+01
1.072661	1.805000e+03	1.151667e+03	1.508630e+01	1.508630e+01	1.250144e+01
1.072937	1.981000e+03	8.700000e+02	8.675541e+00	8.675541e+00	1.277103e+01
1.073214	1.807000e+03	1.243333e+03	1.586034e+01	1.586034e+01	1.233324e+01
1.073490	2.036000e+03	9.016667e+02	8.311123e+00	8.311123e+00	1.281030e+01
1.073767	1.928000e+03	1.321667e+03	1.652727e+01	1.652727e+01	1.245976e+01
1.074044	2.009000e+03	8.800000e+02	8.414823e+00	8.414823e+00	1.294692e+01
1.074321	1.914000e+03	1.346667e+03	1.648381e+01	1.648381e+01	1.266325e+01
1.074599	2.071000e+03	1.028333e+03	9.053100e+00	9.053100e+00	1.296920e+01
1.074876	1.975000e+03	1.508333e+03	1.804784e+01	1.804784e+01	1.263724e+01
1.075154	1.978000e+03	1.003333e+03	9.026839e+00	9.026839e+00	1.301026e+01
1.075431	1.904000e+03	1.423333e+03	1.649791e+01	1.649791e+01	1.274660e+01
1.075709	2.056000e+03	1.151667e+03	9.470168e+00	9.470168e+00	1.302136e+01
1.075987	1.879000e+03	1.328333e+03	1.488542e+01	1.488542e+01	1.278356e+01
1.076265	2.104000e+03	1.186667e+03	1.014153e+01	1.014153e+01	1.288572e+01
1.076544	1.911000e+03	1.291667e+03	1.413983e+01	1.413983e+01	1.262767e+01
1.076822	2.120000e+03	1.231667e+03	9.797159e+00	9.797159e+00	1.301115e+01
1.077101	1.993000e+03	1.560000e+03	1.678121e+01	1.678121e+01	1.273555e+01
1.077379	2.173000e+03	1.203333e+03	9.913937e+00	9.913937e+00	1.318666e+01
1.077658	2.095000e+03	1.638333e+03	1.730178e+01	1.730178e+01	1.294317e+01
1.077937	2.178000e+03	1.270000e+03	9.631605e+00	9.631605e+00	1.322025e+01
1.078216	2.047000e+03	1.735000e+03	1.782416e+01	1.782416e+01	1.303133e+01
1.078496	2.092000e+03	1.230000e+03	9.578508e+00	9.578508e+00	1.334258e+01
1.078775	2.134000e+03	1.680000e+03	1.689937e+01	1.689937e+01	1.308165e+01
1.079055	2.328000e+03	1.293333e+03	9.453618e+00	9.453618e+00	1.342388e+01
1.079335	2.034000e+03	1.591667e+03	1.555878e+01	1.555878e+01	1.322547e+01
1.079614	2.300000e+03	1.376667e+03	1.037475e+01	1.037475e+01	1.355016e+01
1.079894	2.168000e+03	1.790000e+03	1.705330e+01	1.705330e+01	1.338921e+01
1.080175	2.329000e+03	1.528333e+03	1.055656e+01	1.055656e+01	1.375157e+01
1.080455	2.132000e+03	1.725000e+03	1.595114e+01	1.595114e+01	1.357922e+01
1.080735	2.255000e+03	1.526667e+03	1.083568e+01	1.083568e+01	1.386536e+01
1.081016	2.145000e+03	1.756667e+03	1.573927e+01	1.573927e+01	1.368348e+01
1.081297	2.439000e+03	1.745000e+03	1.152625e+01	1.152625e+01	1.389201e+01
1.081578	2.190000e+03	1.798333e+03	1.576049e+01	1.576049e+01	1.370973e+01
1.081859	2.456000e+03	1.640000e+03	1.130314e+01	1.130314e+01	1.388812e+01
1.082140	2.218000e+03	2.025000e+03	1.742373e+01	1.742373e+01	1.365442e+01
1.082421	2.497000e+03	1.821667e+03	1.161986e+01	1.161986e+01	1.395386e+01
1.082703	2.324000e+03	2.133333e+03	1.786605e+01	1.786605e+01	1.377358e+01
1.082984	2.509000e+03	1.753333e+03	1.163541e+01	1.163541e+01	1.411689e+01
1.083266	2.251000e+03	2.035000e+03	1.655842e+01	1.655842e+01	1.401962e+01
1.083548	2.539000e+03	1.851667e+03	1.137167e+01	1.137167e+01	1.437849e+01
1.083830	2.375000e+03	2.228333e+03	1.790804e+01	1.790804e+01	1.420995e+01
1.084112	2.476000e+03	1.803333e+03	1.137992e+01	1.137992e+01	1.456821e+01
1.084395	2.383000e+03	2.103333e+03	1.642033e+01	1.642033e+01	1.438067e+01
1.084677	2.602000e+03	1.938333e+03	1.148643e+01	1.148643e+01	1.467320e+01
1.084960	2.412000e+03	2.070000e+03	1.583340e+01	1.583340e+01	1.459821e+01
1.085243	2.688000e+03	1.966667e+03	1.209315e+01	1.209315e+01	1.492872e+01
1.085526	2.500000e+03	2.181667e+03	1.640511e+01	1.640511e+01	1.477564e+01
1.085809	2.806000e+03	2.208333e+03	1.264674e+01	1.264674e+01	1.505476e+01
1.086092	2.581000e+03	2.348333e+03	1.731554e+01	1.731554e+01	1.496754e+01
1.086375	2.735000e+03	2.228333e+03	1.314268e+01	1.314268e+01	1.523151e+01
1.086659	2.624000e+03	2.510000e+03	1.817098e+01	1.817098e+01	1.519194e+01
1.086943	2.881000e+03	2.443333e+03	1.335087e+01	1.335087e+01	1.543090e+01
