# Sample: EPI-2082_BCB_ITO_500nm_50K_0.46mW_1.15eV_
# Temperature: 50.1 K
# Power: 0.4723 mW
# Smoothing: Savitzky-Golay, window=37 pts, poly_order=3
# Columns: Energy(eV) | Raw_counts | DarkSub_norm | WL_corrected | Stitched | Stitched_smooth
Energy(eV)	Raw_counts	DarkSub_norm	WL_corrected	Stitched	Stitched_smooth
1.014381	1.502000e+03	1.363333e+02	5.023649e+01	5.023649e+01	6.490100e+01
1.014628	1.518000e+03	1.183333e+02	7.114521e+01	7.114521e+01	5.916344e+01
1.014875	1.477000e+03	1.343333e+02	5.077492e+01	5.077492e+01	5.718611e+01
1.015123	1.489000e+03	1.096667e+02	5.330118e+01	5.330118e+01	5.746651e+01
1.015370	1.472000e+03	1.396667e+02	5.576841e+01	5.576841e+01	6.397816e+01
1.015618	1.507000e+03	1.283333e+02	8.680589e+01	8.680589e+01	6.382507e+01
1.015866	1.457000e+03	1.240000e+02	3.477828e+01	3.477828e+01	6.332041e+01
1.016114	1.503000e+03	1.030000e+02	5.753883e+01	5.753883e+01	6.149368e+01
1.016362	1.468000e+03	8.700000e+01	2.049780e+01	2.049780e+01	6.122598e+01
1.016610	1.455000e+03	1.163333e+02	7.825417e+01	7.825417e+01	6.117820e+01
1.016858	1.498000e+03	1.026667e+02	2.349222e+01	2.349222e+01	6.238176e+01
1.017106	1.564000e+03	1.356667e+02	1.289015e+02	1.289015e+02	5.963588e+01
1.017355	1.608000e+03	1.466667e+02	5.112188e+01	5.112188e+01	5.886182e+01
1.017604	1.510000e+03	1.206667e+02	7.388105e+01	7.388105e+01	5.268742e+01
1.017852	1.590000e+03	1.486667e+02	4.369725e+01	4.369725e+01	5.403218e+01
1.018101	1.578000e+03	1.190000e+02	5.835946e+01	5.835946e+01	5.295154e+01
1.018350	1.546000e+03	1.180000e+02	3.229774e+01	3.229774e+01	5.462676e+01
1.018600	1.549000e+03	1.136667e+02	5.112066e+01	5.112066e+01	5.301842e+01
1.018849	1.524000e+03	1.550000e+02	4.602474e+01	4.602474e+01	5.729586e+01
1.019098	1.610000e+03	1.583333e+02	1.286921e+02	1.286921e+02	5.738338e+01
1.019348	1.539000e+03	1.193333e+02	2.837928e+01	2.837928e+01	5.889603e+01
1.019597	1.585000e+03	1.380000e+02	7.743438e+01	7.743438e+01	5.882302e+01
1.019847	1.389000e+03	1.000000e+02	2.075875e+01	2.075875e+01	5.899525e+01
1.020097	1.480000e+03	9.633333e+01	3.565241e+01	3.565241e+01	5.730781e+01
1.020347	1.589000e+03	1.680000e+02	5.910005e+01	5.910005e+01	5.912250e+01
1.020597	1.508000e+03	1.213333e+02	6.389965e+01	6.389965e+01	5.699080e+01
1.020847	1.503000e+03	1.156667e+02	2.316124e+01	2.316124e+01	5.713784e+01
1.021098	1.548000e+03	1.220000e+02	6.419042e+01	6.419042e+01	5.475102e+01
1.021348	1.512000e+03	1.416667e+02	3.454887e+01	3.454887e+01	5.535798e+01
1.021599	1.503000e+03	1.313333e+02	8.090981e+01	8.090981e+01	5.216615e+01
1.021850	1.553000e+03	1.490000e+02	3.443125e+01	3.443125e+01	5.465583e+01
1.022100	1.582000e+03	1.520000e+02	1.548881e+02	1.548881e+02	5.295473e+01
1.022351	1.482000e+03	1.260000e+02	2.464669e+01	2.464669e+01	5.361497e+01
1.022602	1.529000e+03	1.323333e+02	8.604383e+01	8.604383e+01	5.220596e+01
1.022854	1.470000e+03	9.466667e+01	1.502215e+01	1.502215e+01	5.192723e+01
1.023105	1.562000e+03	1.470000e+02	9.346438e+01	9.346438e+01	4.989552e+01
1.023357	1.462000e+03	9.833333e+01	1.651704e+01	1.651704e+01	4.905111e+01
1.023608	1.522000e+03	1.020000e+02	4.299669e+01	4.299669e+01	4.608722e+01
1.023860	1.526000e+03	1.363333e+02	2.373586e+01	2.373586e+01	4.868644e+01
1.024112	1.521000e+03	1.013333e+02	3.685846e+01	3.685846e+01	4.564873e+01
1.024364	1.529000e+03	1.363333e+02	2.617315e+01	2.617315e+01	4.640839e+01
1.024616	1.546000e+03	1.263333e+02	7.288634e+01	7.288634e+01	4.346784e+01
1.024868	1.515000e+03	1.296667e+02	2.034906e+01	2.034906e+01	4.202369e+01
1.025120	1.541000e+03	1.300000e+02	6.410120e+01	6.410120e+01	4.043415e+01
1.025373	1.542000e+03	1.506667e+02	2.669467e+01	2.669467e+01	4.000272e+01
1.025625	1.498000e+03	1.156667e+02	4.302578e+01	4.302578e+01	3.754346e+01
1.025878	1.546000e+03	1.346667e+02	2.041091e+01	2.041091e+01	3.670500e+01
1.026131	1.518000e+03	1.326667e+02	5.438229e+01	5.438229e+01	3.436021e+01
1.026384	1.534000e+03	1.380000e+02	2.310480e+01	2.310480e+01	3.423763e+01
1.026637	1.544000e+03	1.400000e+02	5.583651e+01	5.583651e+01	3.179844e+01
1.026890	1.545000e+03	1.450000e+02	2.089450e+01	2.089450e+01	3.502312e+01
1.027144	1.542000e+03	1.213333e+02	3.901063e+01	3.901063e+01	3.263604e+01
1.027397	1.511000e+03	1.363333e+02	2.171507e+01	2.171507e+01	3.376857e+01
1.027651	1.526000e+03	1.146667e+02	3.241006e+01	3.241006e+01	3.103091e+01
1.027904	1.498000e+03	1.153333e+02	1.397293e+01	1.397293e+01	3.279701e+01
1.028158	1.591000e+03	1.430000e+02	5.848655e+01	5.848655e+01	3.113146e+01
1.028412	1.434000e+03	9.733333e+01	1.272580e+01	1.272580e+01	3.094201e+01
1.028666	1.583000e+03	1.536667e+02	5.741112e+01	5.741112e+01	2.911723e+01
1.028921	1.514000e+03	1.173333e+02	1.318763e+01	1.318763e+01	2.814111e+01
1.029175	1.521000e+03	1.403333e+02	4.507858e+01	4.507858e+01	2.651155e+01
1.029429	1.519000e+03	1.290000e+02	1.564299e+01	1.564299e+01	2.709164e+01
1.029684	1.486000e+03	1.316667e+02	3.968885e+01	3.968885e+01	2.548614e+01
1.029939	1.572000e+03	1.616667e+02	1.750008e+01	1.750008e+01	2.596630e+01
1.030193	1.456000e+03	9.333333e+01	2.113149e+01	2.113149e+01	2.462733e+01
1.030448	1.549000e+03	1.456667e+02	1.721519e+01	1.721519e+01	2.434397e+01
1.030704	1.455000e+03	1.016667e+02	2.146345e+01	2.146345e+01	2.267574e+01
1.030959	1.515000e+03	1.270000e+02	1.217413e+01	1.217413e+01	2.272720e+01
1.031214	1.567000e+03	1.130000e+02	2.228266e+01	2.228266e+01	2.150031e+01
1.031470	1.549000e+03	1.340000e+02	1.432636e+01	1.432636e+01	2.191469e+01
1.031725	1.532000e+03	1.510000e+02	3.409854e+01	3.409854e+01	2.044076e+01
1.031981	1.503000e+03	1.306667e+02	1.222446e+01	1.222446e+01	2.032265e+01
1.032237	1.648000e+03	1.710000e+02	3.937638e+01	3.937638e+01	1.903426e+01
1.032493	1.532000e+03	1.160000e+02	1.148107e+01	1.148107e+01	1.864262e+01
1.032749	1.492000e+03	1.166667e+02	2.150144e+01	2.150144e+01	1.710466e+01
1.033005	1.472000e+03	9.166667e+01	7.353158e+00	7.353158e+00	1.767224e+01
1.033262	1.566000e+03	1.396667e+02	2.571118e+01	2.571118e+01	1.624055e+01
1.033518	1.575000e+03	1.643333e+02	1.592487e+01	1.592487e+01	1.711807e+01
1.033775	1.520000e+03	1.153333e+02	1.881843e+01	1.881843e+01	1.619394e+01
1.034031	1.594000e+03	1.653333e+02	1.364882e+01	1.364882e+01	1.678121e+01
1.034288	1.551000e+03	1.140000e+02	1.664175e+01	1.664175e+01	1.615010e+01
1.034545	1.515000e+03	1.183333e+02	9.669343e+00	9.669343e+00	1.652488e+01
1.034802	1.553000e+03	1.273333e+02	1.913704e+01	1.913704e+01	1.581766e+01
1.035060	1.506000e+03	1.276667e+02	9.152385e+00	9.152385e+00	1.550878e+01
1.035317	1.589000e+03	1.373333e+02	1.970690e+01	1.970690e+01	1.488259e+01
1.035575	1.567000e+03	1.596667e+02	1.286248e+01	1.286248e+01	1.461690e+01
1.035832	1.548000e+03	1.153333e+02	1.444080e+01	1.444080e+01	1.369458e+01
1.036090	1.534000e+03	1.226667e+02	8.234039e+00	8.234039e+00	1.337412e+01
1.036348	1.607000e+03	1.636667e+02	2.222531e+01	2.222531e+01	1.249542e+01
1.036606	1.507000e+03	1.063333e+02	7.446049e+00	7.446049e+00	1.282047e+01
1.036864	1.602000e+03	1.543333e+02	1.928609e+01	1.928609e+01	1.216845e+01
1.037122	1.574000e+03	1.243333e+02	7.679794e+00	7.679794e+00	1.272220e+01
1.037381	1.534000e+03	1.366667e+02	1.582230e+01	1.582230e+01	1.210423e+01
1.037639	1.596000e+03	1.606667e+02	1.124823e+01	1.124823e+01	1.207092e+01
1.037898	1.535000e+03	1.533333e+02	1.768516e+01	1.768516e+01	1.131195e+01
1.038157	1.596000e+03	1.473333e+02	8.475640e+00	8.475640e+00	1.148599e+01
1.038416	1.524000e+03	1.070000e+02	1.087932e+01	1.087932e+01	1.127175e+01
1.038675	1.513000e+03	1.080000e+02	6.359023e+00	6.359023e+00	1.122650e+01
1.038934	1.465000e+03	8.633333e+01	7.842231e+00	7.842231e+00	1.086668e+01
1.039193	1.551000e+03	1.503333e+02	7.941638e+00	7.941638e+00	1.066965e+01
1.039453	1.601000e+03	1.506667e+02	1.454722e+01	1.454722e+01	1.013843e+01
1.039712	1.613000e+03	1.433333e+02	8.320359e+00	8.320359e+00	1.014608e+01
1.039972	1.601000e+03	1.316667e+02	1.185605e+01	1.185605e+01	9.558321e+00
1.040232	1.507000e+03	1.383333e+02	6.888501e+00	6.888501e+00	9.573380e+00
1.040492	1.555000e+03	1.540000e+02	1.297445e+01	1.297445e+01	9.211797e+00
1.040752	1.585000e+03	1.470000e+02	7.872303e+00	7.872303e+00	9.034092e+00
1.041012	1.605000e+03	1.633333e+02	1.371121e+01	1.371121e+01	8.561981e+00
1.041273	1.523000e+03	1.163333e+02	5.397875e+00	5.397875e+00	8.805838e+00
1.041533	1.500000e+03	1.133333e+02	8.239240e+00	8.239240e+00	8.296074e+00
1.041794	1.582000e+03	1.480000e+02	7.737852e+00	7.737852e+00	8.487478e+00
1.042054	1.532000e+03	1.506667e+02	1.116040e+01	1.116040e+01	8.106177e+00
1.042315	1.588000e+03	1.560000e+02	6.988464e+00	6.988464e+00	8.130728e+00
1.042576	1.581000e+03	1.406667e+02	1.027045e+01	1.027045e+01	7.978071e+00
1.042837	1.561000e+03	1.276667e+02	5.807138e+00	5.807138e+00	8.217048e+00
1.043099	1.514000e+03	9.766667e+01	6.488131e+00	6.488131e+00	7.930248e+00
1.043360	1.550000e+03	1.330000e+02	5.351847e+00	5.351847e+00	7.940361e+00
1.043622	1.547000e+03	1.220000e+02	8.099776e+00	8.099776e+00	7.635874e+00
1.043883	1.606000e+03	1.693333e+02	7.381989e+00	7.381989e+00	7.426239e+00
1.044145	1.641000e+03	1.316667e+02	8.524978e+00	8.524978e+00	7.183364e+00
1.044407	1.559000e+03	1.256667e+02	4.724191e+00	4.724191e+00	7.243330e+00
1.044669	1.630000e+03	1.520000e+02	9.520315e+00	9.520315e+00	7.030290e+00
1.044931	1.525000e+03	1.430000e+02	5.719566e+00	5.719566e+00	7.041727e+00
1.045194	1.654000e+03	1.513333e+02	9.158044e+00	9.158044e+00	6.765368e+00
1.045456	1.602000e+03	1.796667e+02	6.781985e+00	6.781985e+00	6.778602e+00
1.045719	1.584000e+03	1.343333e+02	7.613556e+00	7.613556e+00	6.583799e+00
1.045981	1.525000e+03	1.250000e+02	4.674773e+00	4.674773e+00	6.780496e+00
1.046244	1.587000e+03	1.626667e+02	9.332127e+00	9.332127e+00	6.584716e+00
1.046507	1.510000e+03	1.350000e+02	4.544592e+00	4.544592e+00	6.531505e+00
1.046770	1.583000e+03	1.433333e+02	7.504330e+00	7.504330e+00	6.353192e+00
1.047034	1.617000e+03	1.643333e+02	5.980383e+00	5.980383e+00	6.417337e+00
1.047297	1.490000e+03	1.280000e+02	6.506416e+00	6.506416e+00	6.197579e+00
1.047560	1.583000e+03	1.323333e+02	4.193189e+00	4.193189e+00	6.246974e+00
1.047824	1.597000e+03	1.710000e+02	8.834919e+00	8.834919e+00	6.081730e+00
1.048088	1.574000e+03	1.210000e+02	3.997131e+00	3.997131e+00	6.004919e+00
1.048352	1.572000e+03	1.396667e+02	6.743563e+00	6.743563e+00	5.843814e+00
1.048616	1.616000e+03	1.710000e+02	5.217077e+00	5.217077e+00	5.814762e+00
1.048880	1.535000e+03	1.226667e+02	5.531419e+00	5.531419e+00	5.708136e+00
1.049144	1.645000e+03	1.556667e+02	5.034929e+00	5.034929e+00	5.725136e+00
1.049409	1.626000e+03	1.370000e+02	6.068491e+00	6.068491e+00	5.472726e+00
1.049673	1.544000e+03	1.490000e+02	4.247307e+00	4.247307e+00	5.513638e+00
1.049938	1.605000e+03	1.476667e+02	6.434273e+00	6.434273e+00	5.324515e+00
1.050203	1.612000e+03	1.916667e+02	5.917931e+00	5.917931e+00	5.311135e+00
1.050468	1.613000e+03	1.576667e+02	6.665127e+00	6.665127e+00	5.247888e+00
1.050733	1.566000e+03	1.276667e+02	3.458122e+00	3.458122e+00	5.193248e+00
1.050998	1.541000e+03	1.220000e+02	4.871143e+00	4.871143e+00	5.108650e+00
1.051264	1.535000e+03	1.286667e+02	3.631868e+00	3.631868e+00	5.177171e+00
1.051529	1.545000e+03	1.550000e+02	6.159570e+00	6.159570e+00	5.011278e+00
1.051795	1.670000e+03	1.570000e+02	4.088048e+00	4.088048e+00	5.009077e+00
1.052061	1.612000e+03	1.876667e+02	7.492568e+00	7.492568e+00	4.873784e+00
1.052326	1.644000e+03	1.740000e+02	4.773308e+00	4.773308e+00	4.850226e+00
1.052593	1.506000e+03	1.540000e+02	5.856359e+00	5.856359e+00	4.689480e+00
1.052859	1.708000e+03	1.653333e+02	4.056216e+00	4.056216e+00	4.762843e+00
1.053125	1.538000e+03	1.276667e+02	4.453825e+00	4.453825e+00	4.590913e+00
1.053391	1.593000e+03	1.426667e+02	3.607410e+00	3.607410e+00	4.637784e+00
1.053658	1.540000e+03	1.383333e+02	4.815653e+00	4.815653e+00	4.536199e+00
1.053925	1.646000e+03	1.306667e+02	2.966087e+00	2.966087e+00	4.523041e+00
1.054192	1.641000e+03	1.646667e+02	5.629946e+00	5.629946e+00	4.450360e+00
1.054459	1.611000e+03	1.380000e+02	3.272969e+00	3.272969e+00	4.443500e+00
1.054726	1.595000e+03	1.610000e+02	5.317447e+00	5.317447e+00	4.334650e+00
1.054993	1.714000e+03	2.140000e+02	4.831570e+00	4.831570e+00	4.325482e+00
1.055260	1.599000e+03	1.310000e+02	4.097497e+00	4.097497e+00	4.301256e+00
1.055528	1.704000e+03	2.120000e+02	4.991958e+00	4.991958e+00	4.340856e+00
1.055796	1.541000e+03	8.800000e+01	2.615678e+00	2.615678e+00	4.176482e+00
1.056063	1.576000e+03	1.630000e+02	3.399411e+00	3.399411e+00	4.134091e+00
1.056331	1.616000e+03	1.513333e+02	4.557933e+00	4.557933e+00	4.011946e+00
1.056599	1.615000e+03	1.603333e+02	3.479981e+00	3.479981e+00	4.008806e+00
1.056868	1.686000e+03	1.850000e+02	5.574179e+00	5.574179e+00	3.934692e+00
1.057136	1.623000e+03	1.806667e+02	3.612715e+00	3.612715e+00	3.984915e+00
1.057405	1.647000e+03	1.600000e+02	4.574580e+00	4.574580e+00	3.930124e+00
1.057673	1.644000e+03	1.780000e+02	3.721810e+00	3.721810e+00	3.963877e+00
1.057942	1.634000e+03	1.846667e+02	5.270300e+00	5.270300e+00	3.849718e+00
1.058211	1.567000e+03	1.380000e+02	2.585944e+00	2.585944e+00	3.854646e+00
1.058480	1.680000e+03	1.730000e+02	4.780482e+00	4.780482e+00	3.742969e+00
1.058749	1.579000e+03	1.480000e+02	2.900855e+00	2.900855e+00	3.773589e+00
1.059018	1.594000e+03	1.410000e+02	3.701951e+00	3.701951e+00	3.664793e+00
1.059288	1.620000e+03	1.726667e+02	3.079420e+00	3.079420e+00	3.693839e+00
1.059557	1.659000e+03	1.416667e+02	3.640641e+00	3.640641e+00	3.582956e+00
1.059827	1.604000e+03	1.800000e+02	3.368557e+00	3.368557e+00	3.604109e+00
1.060097	1.625000e+03	1.376667e+02	3.446000e+00	3.446000e+00	3.606798e+00
1.060367	1.617000e+03	1.703333e+02	2.853007e+00	2.853007e+00	3.577437e+00
1.060637	1.668000e+03	1.906667e+02	4.765505e+00	4.765505e+00	3.577944e+00
1.060907	1.623000e+03	1.770000e+02	3.087397e+00	3.087397e+00	3.474851e+00
1.061178	1.643000e+03	1.506667e+02	3.587832e+00	3.587832e+00	3.366218e+00
1.061448	1.675000e+03	1.980000e+02	3.173822e+00	3.173822e+00	3.330375e+00
1.061719	1.571000e+03	1.243333e+02	2.813226e+00	2.813226e+00	3.236022e+00
1.061990	1.675000e+03	2.020000e+02	3.370380e+00	3.370380e+00	3.283332e+00
1.062261	1.687000e+03	1.633333e+02	3.690092e+00	3.690092e+00	3.225079e+00
1.062532	1.653000e+03	1.823333e+02	2.789876e+00	2.789876e+00	3.253149e+00
1.062803	1.733000e+03	2.183333e+02	4.908724e+00	4.908724e+00	3.212415e+00
1.063074	1.616000e+03	1.553333e+02	2.438943e+00	2.438943e+00	3.263029e+00
1.063346	1.727000e+03	1.996667e+02	4.396600e+00	4.396600e+00	3.159415e+00
1.063618	1.621000e+03	1.430000e+02	2.054598e+00	2.054598e+00	3.197157e+00
1.063889	1.612000e+03	1.603333e+02	3.368768e+00	3.368768e+00	3.117842e+00
1.064161	1.685000e+03	1.726667e+02	2.581678e+00	2.581678e+00	3.143516e+00
1.064433	1.661000e+03	1.780000e+02	3.706671e+00	3.706671e+00	3.111448e+00
1.064706	1.722000e+03	1.820000e+02	2.516363e+00	2.516363e+00	3.099495e+00
1.064978	1.640000e+03	1.310000e+02	2.579814e+00	2.579814e+00	3.048295e+00
1.065250	1.733000e+03	1.836667e+02	2.608806e+00	2.608806e+00	3.014423e+00
1.065523	1.623000e+03	1.473333e+02	2.826585e+00	2.826585e+00	2.968192e+00
1.065796	1.763000e+03	2.203333e+02	2.915240e+00	2.915240e+00	2.999889e+00
1.066069	1.734000e+03	1.926667e+02	3.655593e+00	3.655593e+00	2.987189e+00
1.066342	1.800000e+03	2.296667e+02	3.140535e+00	3.140535e+00	2.988045e+00
1.066615	1.711000e+03	1.963333e+02	3.632597e+00	3.632597e+00	2.918928e+00
1.066888	1.702000e+03	1.950000e+02	2.434601e+00	2.434601e+00	2.880867e+00
1.067162	1.697000e+03	1.813333e+02	3.246421e+00	3.246421e+00	2.818746e+00
1.067435	1.713000e+03	1.650000e+02	2.109950e+00	2.109950e+00	2.841338e+00
1.067709	1.712000e+03	1.720000e+02	2.970956e+00	2.970956e+00	2.802289e+00
1.067983	1.715000e+03	2.070000e+02	2.463657e+00	2.463657e+00	2.864821e+00
1.068257	1.751000e+03	2.160000e+02	3.726682e+00	3.726682e+00	2.822509e+00
1.068531	1.806000e+03	2.066667e+02	2.561148e+00	2.561148e+00	2.870795e+00
1.068805	1.783000e+03	2.220000e+02	3.723508e+00	3.723508e+00	2.804520e+00
1.069080	1.714000e+03	1.706667e+02	1.880705e+00	1.880705e+00	2.790964e+00
1.069355	1.669000e+03	1.553333e+02	2.482611e+00	2.482611e+00	2.743030e+00
1.069629	1.802000e+03	2.096667e+02	2.437095e+00	2.437095e+00	2.747224e+00
1.069904	1.675000e+03	2.010000e+02	3.159342e+00	3.159342e+00	2.691079e+00
1.070179	1.841000e+03	2.706667e+02	2.882540e+00	2.882540e+00	2.661419e+00
1.070454	1.732000e+03	1.666667e+02	2.514274e+00	2.514274e+00	2.602971e+00
1.070730	1.828000e+03	2.333333e+02	2.582760e+00	2.582760e+00	2.576666e+00
1.071005	1.651000e+03	1.423333e+02	2.057931e+00	2.057931e+00	2.538365e+00
1.071281	1.723000e+03	2.086667e+02	2.081621e+00	2.081621e+00	2.544420e+00
1.071556	1.824000e+03	2.406667e+02	3.458203e+00	3.458203e+00	2.531012e+00
1.071832	1.841000e+03	2.243333e+02	2.340802e+00	2.340802e+00	2.548152e+00
1.072108	1.809000e+03	2.550000e+02	3.534356e+00	3.534356e+00	2.495494e+00
1.072384	1.774000e+03	1.973333e+02	1.880562e+00	1.880562e+00	2.488680e+00
1.072661	1.726000e+03	1.820000e+02	2.384116e+00	2.384116e+00	2.428295e+00
1.072937	1.811000e+03	2.116667e+02	2.110716e+00	2.110716e+00	2.437043e+00
1.073214	1.702000e+03	1.790000e+02	2.283378e+00	2.283378e+00	2.384576e+00
1.073490	1.857000e+03	2.190000e+02	2.018635e+00	2.018635e+00	2.421565e+00
1.073767	1.800000e+03	1.990000e+02	2.488469e+00	2.488469e+00	2.386092e+00
1.074044	1.878000e+03	2.540000e+02	2.428824e+00	2.428824e+00	2.409100e+00
1.074321	1.768000e+03	2.030000e+02	2.484811e+00	2.484811e+00	2.362399e+00
1.074599	1.915000e+03	2.696667e+02	2.374054e+00	2.374054e+00	2.327772e+00
1.074876	1.839000e+03	2.296667e+02	2.748057e+00	2.748057e+00	2.289662e+00
1.075154	1.824000e+03	2.280000e+02	2.051282e+00	2.051282e+00	2.302753e+00
1.075431	1.812000e+03	2.316667e+02	2.685256e+00	2.685256e+00	2.294906e+00
1.075709	1.834000e+03	2.490000e+02	2.047530e+00	2.047530e+00	2.297672e+00
1.075987	1.797000e+03	2.116667e+02	2.371955e+00	2.371955e+00	2.280614e+00
1.076265	1.870000e+03	2.450000e+02	2.093827e+00	2.093827e+00	2.253449e+00
1.076544	1.794000e+03	1.960000e+02	2.145605e+00	2.145605e+00	2.210950e+00
1.076822	1.860000e+03	2.483333e+02	1.975340e+00	1.975340e+00	2.232837e+00
1.077101	1.835000e+03	2.376667e+02	2.556624e+00	2.556624e+00	2.202108e+00
1.077379	1.904000e+03	2.800000e+02	2.306844e+00	2.306844e+00	2.248436e+00
1.077658	1.892000e+03	2.373333e+02	2.506383e+00	2.506383e+00	2.209467e+00
1.077937	1.884000e+03	2.050000e+02	1.554708e+00	1.554708e+00	2.200305e+00
1.078216	1.802000e+03	2.426667e+02	2.492986e+00	2.492986e+00	2.183560e+00
1.078496	1.833000e+03	2.083333e+02	1.622376e+00	1.622376e+00	2.176033e+00
1.078775	1.876000e+03	2.293333e+02	2.306899e+00	2.306899e+00	2.139654e+00
1.079055	2.063000e+03	3.000000e+02	2.192849e+00	2.192849e+00	2.142978e+00
1.079335	1.777000e+03	2.166667e+02	2.117949e+00	2.117949e+00	2.128762e+00
1.079614	2.006000e+03	3.096667e+02	2.333692e+00	2.333692e+00	2.127215e+00
1.079894	1.894000e+03	2.516667e+02	2.397624e+00	2.397624e+00	2.114049e+00
1.080175	1.982000e+03	2.790000e+02	1.927118e+00	1.927118e+00	2.109538e+00
1.080455	1.890000e+03	2.473333e+02	2.287101e+00	2.287101e+00	2.086373e+00
1.080735	1.881000e+03	2.353333e+02	1.670304e+00	1.670304e+00	2.087903e+00
1.081016	1.889000e+03	2.450000e+02	2.195135e+00	2.195135e+00	2.056270e+00
1.081297	1.971000e+03	2.813333e+02	1.858292e+00	1.858292e+00	2.046082e+00
1.081578	1.917000e+03	2.423333e+02	2.123795e+00	2.123795e+00	2.015404e+00
1.081859	2.015000e+03	2.896667e+02	1.996428e+00	1.996428e+00	2.004074e+00
1.082140	1.893000e+03	2.700000e+02	2.323165e+00	2.323165e+00	1.971042e+00
1.082421	1.978000e+03	2.766667e+02	1.764772e+00	1.764772e+00	1.988162e+00
1.082703	1.953000e+03	2.740000e+02	2.294671e+00	2.294671e+00	1.977388e+00
1.082984	1.999000e+03	3.073333e+02	2.039514e+00	2.039514e+00	1.991501e+00
1.083266	1.829000e+03	2.343333e+02	1.906727e+00	1.906727e+00	1.967899e+00
1.083548	2.018000e+03	2.866667e+02	1.760510e+00	1.760510e+00	1.975200e+00
1.083830	1.908000e+03	2.656667e+02	2.135035e+00	2.135035e+00	1.932862e+00
1.084112	1.988000e+03	2.480000e+02	1.565002e+00	1.565002e+00	1.930925e+00
1.084395	1.912000e+03	2.440000e+02	1.904863e+00	1.904863e+00	1.914477e+00
1.084677	2.038000e+03	2.763333e+02	1.637533e+00	1.637533e+00	1.903258e+00
1.084960	1.947000e+03	2.336667e+02	1.787313e+00	1.787313e+00	1.909626e+00
1.085243	2.130000e+03	3.286667e+02	2.020991e+00	2.020991e+00	1.923646e+00
1.085526	2.016000e+03	2.426667e+02	1.824739e+00	1.824739e+00	1.897073e+00
1.085809	2.137000e+03	3.270000e+02	1.872672e+00	1.872672e+00	1.908645e+00
1.086092	2.089000e+03	2.870000e+02	2.116208e+00	2.116208e+00	1.881631e+00
1.086375	2.056000e+03	3.310000e+02	1.952233e+00	1.952233e+00	1.886208e+00
1.086659	2.115000e+03	3.096667e+02	2.241812e+00	2.241812e+00	1.875938e+00
1.086943	2.112000e+03	3.363333e+02	1.837793e+00	1.837793e+00	1.876280e+00
